return_month,return,turnover_proxy
2008-02-29,0.009806048661198717,4.376331764419615e-05
2008-03-31,0.013730077926419771,0.0017796927026660133
2008-04-30,-0.007356963844833792,0.0003505908549440162
2008-05-31,0.0015798248648356884,0.0011475594596800625
2008-06-30,0.006794289786913342,0.0009576471018662314
2008-07-31,0.023617924323675675,0.0003488404838580053
2008-08-31,0.005327719354339645,0.0023073074418505316
2008-09-30,0.03064261756214831,0.016090320203884807
2008-10-31,0.03340907146688918,0.002787588340699594
2008-11-30,0.01719425319209121,0.005053595293848011
2008-12-31,-5.391841984059504e-06,0.0005852008058231332
2009-01-31,0.008196525179582137,0.0013973798249843333
2009-02-28,0.012559741634298929,0.008271613653458451
2009-03-31,-0.01898140233059051,0.000184994084044909
2009-04-30,-0.039646383593652745,0.002145157534469892
2009-05-31,-0.02380506821243304,0.015806933292877506
2009-06-30,0.018992391793341088,0.006479718566013714
2009-07-31,-0.012212987603768148,0.00033681744019854916
2009-08-31,-0.010246659134739766,0.002019799636489914
2009-09-30,-0.010481940668303998,0.0018695019771549064
2009-10-31,0.018021631935079642,0.0006160748647870678
2009-11-30,-0.004477699641171633,0.0029578279370999754
2009-12-31,-2.9683461474041563e-05,0.013195713416097507
2010-01-31,0.0004306043066143316,0.026857359637411288
2010-02-28,0.00215699142701007,0.003971274274464944
2010-03-31,-0.0013328821971886904,0.08626792291053935
2010-04-30,-0.0019846936310520995,0.05631501571921203
2010-05-31,0.011771792750001583,0.06706167672725943
2010-06-30,0.0064842647023213495,0.032701837895600806
2010-07-31,-0.006011694016277778,0.10256957238310697
2010-08-31,1.8072383337656376e-05,0.019275341209999367
2010-09-30,-0.0032409080770386153,0.014207631504378865
2010-10-31,0.0016588353309788236,0.021221505113497994
2010-11-30,-0.002695863124149255,0.05275671869746376
2010-12-31,-0.016810151221754575,0.2595515626222376
2011-01-31,-0.005103352996806185,0.0018623866944388404
2011-02-28,-0.002591698248670263,0.08992539121380219
2011-03-31,0.0037160612407828603,0.3943025512617081
2011-04-30,0.009286093936676218,0.0
2011-05-31,0.012930987440936306,0.0
2011-06-30,0.0144065734187045,0.0
2011-07-31,-0.012170806170798132,0.0
2011-08-31,0.030611196382125644,0.0
2011-09-30,0.04435663666570927,0.0
2011-10-31,-0.029220663739791614,0.0
2011-11-30,0.013403325918111114,0.0
2011-12-31,0.026462822641531616,0.0
2012-01-31,-0.025010661633377243,0.0
2012-02-29,-0.01135001321408887,0.0
2012-03-31,0.017212635705105898,0.0
2012-04-30,0.010447301344212047,0.0
2012-05-31,0.03286853308437503,0.0
2012-06-30,0.004279524644053015,0.0
2012-07-31,0.005708868461360105,0.0
2012-08-31,-0.014996500408212252,0.0
2012-09-30,-0.0072671916710479656,0.0
2012-10-31,0.004343468167829452,0.0
2012-11-30,0.012017905572407513,0.0
2012-12-31,-0.007077561403903759,0.0
2013-01-31,-0.0005906169993392139,0.0
2013-02-28,0.016286952203406868,0.0
2013-03-31,0.004196323131355647,0.0
2013-04-30,0.006040176913280163,0.0
2013-05-31,-0.006315732104787419,0.0
2013-06-30,0.009655222444805772,0.0
2013-07-31,-0.002109952268251693,0.0
2013-08-31,-0.013028094780770931,0.0
2013-09-30,-0.0016599782196946953,0.0
2013-10-31,0.01664668908063328,0.0
2013-11-30,0.007736027357914614,0.0
2013-12-31,-0.004277409068136551,0.0
2014-01-31,-0.01379089654032265,0.0
2014-02-28,-0.007985971521508902,0.0
2014-03-31,0.02957361145584769,0.0
2014-04-30,0.016490591505477308,0.0
2014-05-31,0.0020496000367613734,0.0
2014-06-30,-0.021634893028602383,0.0
2014-07-31,0.013755393759662539,0.0
2014-08-31,-0.0064316027348312495,0.0
2014-09-30,0.016023241346244582,0.0
2014-10-31,0.010843693169741573,0.0
2014-11-30,0.029151713408044632,0.0
2014-12-31,0.006984068003734708,0.0
2015-01-31,0.0033859861141945996,0.0
2015-02-28,-0.0169068324067031,0.0
2015-03-31,-0.0028714302679914098,0.0
2015-04-30,-0.005892475738383698,0.0
2015-05-31,0.002810608416823376,0.0
2015-06-30,-0.002148318606264313,0.0
2015-07-31,0.019172684233036644,0.0
2015-08-31,0.010944753485470585,0.0
2015-09-30,0.04702195919570588,0.0
2015-10-31,0.004530164383952312,0.0
2015-11-30,-0.0022188597970502965,0.0
2015-12-31,0.009497926191161559,0.0
2016-01-31,0.044218381239689956,0.0
2016-02-29,0.017530744727304825,0.0
2016-03-31,-0.007744325708129736,0.0
2016-04-30,-0.03640830559494318,0.0
2016-05-31,0.002699630374266915,0.0
2016-06-30,0.01873777015677721,0.0
2016-07-31,-0.007004370622011036,0.0
2016-08-31,-0.007376609994760747,0.0
2016-09-30,-0.010342150855739453,0.0
2016-10-31,0.020399509433347347,0.0
2016-11-30,0.0004914282912896156,0.0
2016-12-31,0.008437419582046503,0.0
2017-01-31,-0.01022907088913455,0.0
2017-02-28,0.0024375992348987475,0.0
2017-03-31,0.004480856818368991,0.0
2017-04-30,0.00853210900601088,0.0
2017-05-31,0.005226512671538293,0.0
2017-06-30,-0.009681973704135706,0.0
2017-07-31,0.002593053717724599,0.0
2017-08-31,0.005970403527122593,0.0
2017-09-30,-0.002781684160092189,0.0
2017-10-31,0.009564371472371196,0.0
2017-11-30,0.010067288551666604,0.0
2017-12-31,-0.004463898043471783,0.0
2018-01-31,0.003523466705283948,0.0
2018-02-28,-0.0016292387409732778,0.0
2018-03-31,-0.0015711426422923929,0.0
2018-04-30,-0.0011712835875670844,0.0
2018-05-31,-0.007317169691401292,0.0
2018-06-30,-0.001365288745947083,0.0
2018-07-31,0.014112438699485754,0.0
2018-08-31,-0.007336865541034642,0.0
2018-09-30,0.00038574016146756445,0.0
2018-10-31,0.027271896995184067,0.0
2018-11-30,0.001648150630742787,0.0
2018-12-31,0.01776913527772751,0.0
2019-01-31,-0.03800471524372888,0.0
2019-02-28,-0.007377935811391163,0.0
2019-03-31,0.0037825783512693786,0.0
2019-04-30,0.001497327015023452,0.0
2019-05-31,0.005586440869709957,0.0
2019-06-30,-0.006243630257278961,0.0
2019-07-31,0.004372657207437898,0.0
2019-08-31,0.02334626348905444,0.0
2019-09-30,0.027921183392042623,0.0
2019-10-31,-0.003949456086152317,0.0
2019-11-30,-0.024674330387391086,0.0
2019-12-31,-0.008278033882448101,0.0
2020-01-31,-0.009445211606175272,0.0
2020-02-29,-0.015552532729324066,0.0
2020-03-31,0.027330042603164104,0.0
2020-04-30,-0.03512869586218442,0.0
2020-05-31,-0.037829274918076854,0.0
2020-06-30,-0.028294075514981483,0.0
2020-07-31,0.002531806843868539,0.0
2020-08-31,-0.0177100814771518,0.0
2020-09-30,-0.0163836417529171,0.0
2020-10-31,-0.001338991308657052,0.0
2020-11-30,-0.07055433285547091,0.0
2020-12-31,-0.0234141397973849,0.0
2021-01-31,-0.02348445003208131,0.0
2021-02-28,-0.0037687558352764656,0.0
2021-03-31,0.07894230818107013,0.0
2021-04-30,0.013277165378922434,0.0
2021-05-31,0.034838145174453536,0.0
2021-06-30,-0.046068386752114346,0.0
2021-07-31,0.04353264522509383,0.0
2021-08-31,-0.00475813810973113,0.0
2021-09-30,-0.0011087391998035384,0.0
2021-10-31,-0.0004903831419571276,0.0
2021-11-30,0.05079506639744806,0.0
2021-12-31,0.06442778827436088,0.0
2022-01-31,0.06981984788799517,0.0
2022-02-28,0.008708838604343221,0.0
2022-03-31,0.011549286484191793,0.0
2022-04-30,0.07998093382537835,0.0
2022-05-31,0.05470425071122509,0.0
2022-06-30,0.012674376483157827,0.0
2022-07-31,-0.04115252043102169,0.0
2022-08-31,-0.0157619297683351,0.0
2022-09-30,0.02133958006216683,0.0
2022-10-31,0.043672572601305346,0.0
2022-11-30,0.03134420515676012,0.0
2022-12-31,0.0273418717393263,0.0
2023-01-31,-0.06560816049100643,0.0
2023-02-28,0.0012280762228000866,0.0
2023-03-31,0.0042038469477336145,0.0
2023-04-30,0.019760647690046304,0.0
2023-05-31,-0.03384417146740828,0.0
2023-06-30,-0.003903992406123082,0.0
2023-07-31,-0.01618285184787021,0.0
2023-08-31,0.04084600680778352,0.0
2023-09-30,0.027909489717691725,0.0
2023-10-31,0.027491700375778097,0.0
2023-11-30,-0.019276436983337357,0.0
2023-12-31,-0.04797587630153674,0.0
2024-01-31,0.036588863565002086,0.0
2024-02-29,-0.006109854311087785,0.0
2024-03-31,0.011072776525049503,0.0
2024-04-30,0.007579739558925937,0.0
2024-05-31,-0.003412220676417934,0.0
2024-06-30,0.0026703063820042896,0.0
2024-07-31,0.003080952297359994,0.0
2024-08-31,0.017588491004201956,0.0
2024-09-30,-0.006589759602028846,0.0
2024-10-31,-0.00488512807205066,0.0
2024-11-30,-0.029904488131936854,0.0
2024-12-31,0.0051252108395577894,0.0
2025-01-31,0.0010456517869582415,0.0
2025-02-28,0.022421388388223593,0.0
2025-03-31,0.026774270867360228,0.0
2025-04-30,-0.01842410428898057,0.0
2025-05-31,-0.02813808339804635,0.0
2025-06-30,-0.035020526847071416,0.0
2025-07-31,-0.017207483450856424,0.0
2025-08-31,0.005109286016188283,0.0
2025-09-30,-0.020634039031885765,0.0
2025-10-31,-0.038037078775256354,0.0
2025-11-30,0.038782001041306136,0.0
2025-12-31,0.008629267015597845,0.0
