return_month,portfolio_return,complexity,lambda_value,native_loss,sleeve_reallocation,gross_exposure
1995-01-31,-0.0014213313427057343,48.0,0.00020548477892858453,1.1533724294800403,3.0,3.0
1995-02-28,0.014918417467268847,48.0,0.0002037696645162879,0.022983504477303147,0.5011004829295799,2.999999999999997
1995-03-31,0.01247873291396071,48.0,0.00020387103551011606,0.09169133189846562,0.10339515899632605,3.000000000000001
1995-04-30,0.012036574498691319,48.0,0.00020204393090197267,0.10066037919186611,0.14512386342777958,2.9999999999999973
1995-05-31,0.00583246190192836,48.0,0.0002008243489921951,0.45883423662011535,0.2019263584864368,3.0000000000000013
1995-06-30,0.0018293649351080149,48.0,0.00019929508300645143,0.8077581920596039,0.24833818640992933,2.999999999999998
1995-07-31,-0.002089009544733208,48.0,0.00020220491577045566,1.2248421345960296,0.320227273104296,2.9999999999999987
1995-08-31,0.008604586795448394,48.0,0.00020223267399920467,0.3602738942291772,0.4586267696773423,3.0
1995-09-30,0.0104021469327158,48.0,0.00020281667302050101,0.20432195981856924,0.28745423516994223,3.0
1995-10-31,0.03056093273660841,48.0,0.00020071214645028517,0.5170138650869844,0.21311576939009094,3.0000000000000027
1995-11-30,0.0021056082096615786,48.0,0.0002005982122726402,0.7825197489421197,0.30088662166817687,2.9999999999999996
1995-12-31,-0.0001955684921324024,48.0,0.00019966139032009977,1.0224989747817952,0.3850055911231429,3.000000000000002
1996-01-31,0.01056184876021544,48.0,0.00020140629802676337,0.13493601818672415,0.45402881148605456,3.0000000000000018
1996-02-29,0.0006257777734789078,48.0,0.00020069310666218998,0.9275806327344845,0.2710500147812673,3.000000000000002
1996-03-31,-0.001517586994499586,48.0,0.00019902714103003244,1.1902142899073376,0.3959973026426804,3.000000000000001
1996-04-30,-0.009559849708276847,48.0,0.00019889064702253273,2.535969466084652,0.37181321526958666,3.0
1996-05-31,-0.003060061652033014,48.0,0.00019982885475292345,1.3566374101838319,0.5331011014661045,2.9999999999999987
1996-06-30,0.006058566269610257,48.0,0.00020015121002353272,0.4792176481714478,0.5416527867023084,3.0000000000000013
1996-07-31,0.019480054236608053,48.0,0.00020188137862988317,0.0017912294040803502,0.4888083297249041,3.0000000000000018
1996-08-31,-0.005254049156892223,48.0,0.00020168750796400255,1.594677710111732,0.34372600352859795,3.0000000000000004
1996-09-30,0.004174542972476121,48.0,0.000198987564336076,0.6309010081525588,0.528642956869961,3.0000000000000013
1996-10-31,0.014240921084783583,48.0,0.00019772492258687244,0.09388443963677198,0.3689843101875003,2.9999999999999996
1996-11-30,0.012545991904001012,48.0,0.0001991897361611023,0.20049385340071785,0.2755651810091087,2.9999999999999996
1996-12-31,0.008586773216239124,48.0,0.00020170744087400562,0.3703057850449712,0.25425578486186207,2.9999999999999982
1997-01-31,0.014287414656113844,48.0,0.00020240165479420302,0.09682535093318759,0.3031032545682237,3.0000000000000027
1997-02-28,0.0016967096239817088,48.0,0.00020171218701545244,0.8436093423685836,0.24534409678967425,3.0000000000000004
1997-03-31,0.022039677683998383,48.0,0.0002016034842854471,0.010641724935171154,0.5927381143656534,3.0000000000000004
1997-04-30,0.022901509731739742,48.0,0.0002025807594587611,0.010264012128274588,0.11958214673713087,2.999999999999999
1997-05-31,0.0008874081181738055,48.0,0.00020458922984086124,0.9335426117436101,0.31016317468943166,2.9999999999999987
1997-06-30,0.006141055543404003,48.0,0.0002096461667653168,0.5809035070823442,0.4578374807796262,3.0000000000000013
1997-07-31,0.022590368761825682,48.0,0.00020899342023329004,0.0009484439809273108,0.5147937316276741,2.999999999999999
1997-08-31,0.008027780038582573,48.0,0.0002091419096762728,0.36289066822092153,0.3450786265808598,2.9999999999999996
1997-09-30,0.0035564469290812707,48.0,0.00020935918646569908,0.6703329227455133,0.284858664609016,3.0000000000000004
1997-10-31,0.010783892955868195,48.0,0.0002099785132001647,0.18977222183613232,0.3785406050293662,3.0
1997-11-30,0.0164780025177866,48.0,0.0002069300792674727,0.004132821126874659,0.25047596335495526,2.9999999999999996
1997-12-31,0.0018921536522070364,48.0,0.00020711069464274444,0.8090125230488856,0.3284610768870083,3.0
