return_month,portfolio_return,complexity,lambda_value,native_loss,sleeve_reallocation,gross_exposure
1995-01-31,-0.002581187432119721,48.0,0.0002173915460998898,1.278068622592053,2.9999999999999996,2.9999999999999996
1995-02-28,0.015640096833629297,48.0,0.00021544603101666105,0.019453707041304884,0.518900038798481,3.0
1995-03-31,0.012793455682306226,48.0,0.00021556240576306272,0.09433116258155895,0.10128717294305001,2.9999999999999982
1995-04-30,0.011834580024803493,48.0,0.0002136310946778702,0.11949056426367646,0.15271064425886938,3.0
1995-05-31,0.0056792677649431245,48.0,0.00021230790443653002,0.48165160148213076,0.2107656308016788,3.000000000000001
1995-06-30,0.000811470675553595,48.0,0.0002105779120869252,0.9142610341905139,0.2497324710293446,3.000000000000001
1995-07-31,-0.0027401739023155637,48.0,0.00021362304508008484,1.2870883070909778,0.3421086828647115,2.999999999999998
1995-08-31,0.008066588891265365,48.0,0.0002138364039112885,0.4180950146953209,0.49634068940304865,2.9999999999999987
1995-09-30,0.010132045196548818,48.0,0.00021453250145164464,0.23387441394515968,0.29085417030283334,3.000000000000001
1995-10-31,0.030158266239853335,48.0,0.00021219812347326295,0.42176519498117027,0.21354490968273201,3.0000000000000013
1995-11-30,0.0022443771848042887,48.0,0.00021211005798489632,0.7746962943720901,0.28597884781810456,2.9999999999999982
1995-12-31,0.00037706382212092794,48.0,0.00021110190195311172,0.9584710137622822,0.3751116899226744,3.0000000000000013
1996-01-31,0.010749810229011194,48.0,0.00021302169520617836,0.14067574156867746,0.41828865307453,3.000000000000001
1996-02-29,0.0007070141934613037,48.0,0.00021227115999220112,0.9208032342788136,0.27223620685331207,3.0
1996-03-31,-0.0011780007333567633,48.0,0.00021054589286845603,1.141408557964503,0.37857140006006273,2.9999999999999987
1996-04-30,-0.009473948800246303,48.0,0.00021041346457987932,2.457891232744558,0.3727554621670136,2.999999999999999
1996-05-31,-0.003254103029163423,48.0,0.00021152657710008814,1.3612321721773077,0.5427370392617221,3.000000000000002
1996-06-30,0.006303705311452067,48.0,0.00021183880693743246,0.4827450791888308,0.5582254271447239,2.9999999999999987
1996-07-31,0.020303605672659375,48.0,0.00021355948103357413,0.0005391033263595828,0.56972979946815,3.0000000000000018
1996-08-31,-0.005399935913895364,48.0,0.0002133256046269801,1.5439513387761488,0.43072872295565234,2.9999999999999982
1996-09-30,0.005453292005828423,48.0,0.0002107546050073278,0.5682928061896629,0.5583970475469865,2.999999999999999
1996-10-31,0.014530803950348501,48.0,0.00020942918556499535,0.11837166134072469,0.3701030976162732,3.000000000000001
1996-11-30,0.014367521840490798,48.0,0.0002109034981124256,0.18165311123612443,0.28553210356666947,3.0000000000000004
1996-12-31,0.00800866904558724,48.0,0.0002135457837684932,0.44515344797631146,0.25507312364154733,2.9999999999999987
1997-01-31,0.01452402030636113,48.0,0.00021425298519735827,0.12208278200654928,0.3457510002075924,3.0000000000000018
1997-02-28,0.0031440356477758584,48.0,0.00021348226443642656,0.7358231038987305,0.26777931787424225,2.9999999999999996
1997-03-31,0.021595569224629615,48.0,0.0002133146393305113,0.0404012934520149,0.6146339167104251,2.999999999999999
1997-04-30,0.0241936476676417,48.0,0.00021439142197976542,0.02100684733674662,0.14188062392475495,3.000000000000001
1997-05-31,0.0033308631386802894,48.0,0.00021654966773846675,0.7887160145420579,0.32261888423461205,3.000000000000001
1997-06-30,0.005667019995516052,48.0,0.00022197165264831233,0.6436336137699636,0.4067127362514231,3.0000000000000013
1997-07-31,0.023662703534558793,48.0,0.00022128748973361935,2.318273612730021e-05,0.5575487206871879,3.0
1997-08-31,0.007248502301891189,48.0,0.00022143714007786082,0.43111679937041514,0.42700146805260947,3.000000000000001
1997-09-30,0.0035019808852284544,48.0,0.00022165808215221812,0.6869101888309143,0.3112359801246676,2.9999999999999982
1997-10-31,0.009689646589068077,48.0,0.00022222345153150334,0.26512203891161634,0.3857871145292534,2.9999999999999987
1997-11-30,0.015363729452301002,48.0,0.00021908741849352138,0.02738706670946961,0.25484285382885047,3.0000000000000013
1997-12-31,-4.562820318756034e-05,48.0,0.00021933827924049875,1.0046043100207869,0.3438004409372267,3.0000000000000027
1998-01-31,0.0062440238976098975,48.0,0.0002174388953113989,0.5017862065452314,0.4137190092227227,3.000000000000001
1998-02-28,0.00794099840382756,48.0,0.00021365061918905391,0.3835347144175433,0.39514966356766323,3.0000000000000027
1998-03-31,0.0026710472432980156,48.0,0.00021196923257596348,0.7212718124997919,0.5968703034134403,2.9999999999999987
1998-04-30,0.012672790932375519,48.0,0.00021019105144774017,0.07387933259058882,0.46332940786585436,2.9999999999999982
1998-05-31,0.006265188955330386,48.0,0.00020953903515188185,0.4041741700340333,0.20413326452136396,2.9999999999999996
1998-06-30,0.016379190761590265,48.0,0.0002095715147244659,0.01286954427832378,0.45295444406290253,3.0000000000000018
1998-07-31,0.016495741993485573,48.0,0.00021140842687412476,0.009519373162264595,0.43096582926221877,2.9999999999999996
1998-08-31,0.019737090361418037,48.0,0.00021300923106125225,0.0003542537544429427,0.21459910616536004,3.000000000000001
1998-09-30,0.012432805693651865,48.0,0.0002167416268499707,0.27555400804554253,0.6355002132434386,2.9999999999999982
1998-10-31,0.0026167973035446583,48.0,0.00022139608056072737,0.7914012195436606,0.3563872852455908,3.0000000000000013
1998-11-30,0.02254831682790016,48.0,0.0002240096731600124,0.0007174990423179601,0.4499599720456926,3.0000000000000004
1998-12-31,0.01411781162648921,48.0,0.00022816995186668556,0.11615692824614314,0.5038847962934242,3.000000000000001
