return_month,portfolio_return,complexity,lambda_value,native_loss,sleeve_reallocation,gross_exposure
1995-01-31,0.02273013987009582,48.0,0.00021369126853735713,6.458910341400482e-06,3.0000000000000013,3.0000000000000013
1995-02-28,0.01861566794005743,48.0,0.0002114903359850897,0.035174379556928585,0.41219712094974287,3.0000000000000013
1995-03-31,0.01614559556403762,48.0,0.00021009066807262767,0.08479857381123437,0.16263698083025105,3.000000000000002
1995-04-30,0.02099503661691104,48.0,0.00020893552425104721,0.00820349748609252,0.1918822476416047,3.0000000000000004
1995-05-31,0.017927472510302175,48.0,0.0002083594676182877,0.0490194582620218,0.076388758876997,2.999999999999999
1995-06-30,0.012348166708438729,48.0,0.00020752295727228138,0.22558757796118764,0.13841372141750327,3.0
1995-07-31,0.015536650087001967,48.0,0.00020934115679677382,0.15054154469583123,0.2918501381811586,3.000000000000001
1995-08-31,0.026946714235039543,48.0,0.0002105363752738704,0.0004873722126984124,0.27442636123215997,2.9999999999999996
1995-09-30,0.018730348216234555,48.0,0.00021327293441550848,0.06911578635634842,0.12614143743112477,3.0000000000000013
1995-10-31,0.02334292346354105,48.0,0.00021226045624947858,0.005866423628307387,0.15163363150048437,2.9999999999999996
1995-11-30,0.011426737778086012,48.0,0.00021432850965319742,0.27749043790213007,0.09899887933137044,2.9999999999999987
1995-12-31,0.02232324766605871,48.0,0.0002151833637699437,0.002307722494924072,0.24949403373886378,2.9999999999999987
1996-01-31,0.00969398648294137,48.0,0.00021429510256701606,0.3416036943768631,0.14693782634673103,3.0000000000000013
1996-02-29,0.013189373294734909,48.0,0.00021518405090453936,0.1865780312100387,0.28992631950529424,2.9999999999999987
1996-03-31,-0.0004402687319696725,48.0,0.00021384163152303923,1.0373658779371768,0.23334125418957258,2.999999999999999
1996-04-30,0.025859190948811138,48.0,0.0002138616508152652,0.026838129870219437,0.4854399096584685,2.9999999999999987
1996-05-31,0.015990166910733287,48.0,0.0002160087349313725,0.10801401448287397,0.18861986847936982,3.0000000000000004
1996-06-30,0.018542042898941777,48.0,0.00021937644634977997,0.081290119456909,0.2022062375690982,3.0000000000000018
1996-07-31,0.020183769199406947,48.0,0.00022171996692252577,0.019208354170317524,0.27816829030217066,3.0000000000000013
1996-08-31,0.008195935170470956,48.0,0.00022396697506898595,0.46568087522181034,0.2653556048988383,3.000000000000001
1996-09-30,0.016044129642658028,48.0,0.00022191192112856672,0.1080535430092302,0.2999781464105196,2.9999999999999956
1996-10-31,0.033963932068543194,48.0,0.000220936014297885,0.22576200774138405,0.15531158316181218,2.9999999999999982
1996-11-30,0.016600405708196944,48.0,0.0002238826122319252,0.10799136157968511,0.21895236537788804,3.000000000000001
1996-12-31,0.02907899316902631,48.0,0.00022581961490301497,0.02400349282097239,0.20275476870873624,3.0000000000000027
1997-01-31,0.0091108366181249,48.0,0.0002276620372756303,0.4102634488770785,0.10288610323107694,3.0000000000000013
1997-02-28,0.0038989127877174304,48.0,0.00022937724255827442,0.7076852133494638,0.30974229640061013,3.0000000000000004
1997-03-31,0.02518248021535119,48.0,0.00023011712317620438,0.005987198227625145,0.4248246968182268,3.000000000000001
1997-04-30,0.014056403743161132,48.0,0.00023141743659999307,0.27720569478635937,0.07969440815119057,3.0000000000000013
1997-05-31,0.007946526005851981,48.0,0.0002344767191483373,0.5661029728795729,0.37293971607397325,3.0000000000000027
1997-06-30,0.018546782145642326,48.0,0.00024044347240574377,0.1668503685508488,0.36906203648378877,3.000000000000001
1997-07-31,0.02458879401847556,48.0,0.00024272700192179536,0.01718216531221512,0.30900978672987967,2.9999999999999996
1997-08-31,0.01539606917647651,48.0,0.000242907993020383,0.1643907396334819,0.29107273447414794,2.9999999999999996
1997-09-30,0.014930242017821884,48.0,0.00024425759276895144,0.14876131948772306,0.22789157866300652,2.9999999999999973
1997-10-31,0.020950146924764733,48.0,0.0002463192517462472,0.009634292386797012,0.20025394232642402,3.000000000000001
1997-11-30,0.02843196515462885,48.0,0.0002440829760947583,0.09777043176472466,0.0980961840455959,3.0000000000000004
1997-12-31,0.015701837967829552,48.0,0.0002441191794183649,0.09634898620455057,0.1973412262350128,2.999999999999999
1998-01-31,0.003710459042299049,48.0,0.00024224992415067953,0.7276922385861324,0.24259277198415413,2.9999999999999982
1998-02-28,0.012523444480310307,48.0,0.00024034594162405994,0.254482899181029,0.4250453758884739,2.9999999999999987
1998-03-31,0.014118203339838787,48.0,0.00023883671341274278,0.16246636530935665,0.2859284954691978,3.0
1998-04-30,0.011721632808445922,48.0,0.00023676875887111354,0.2253749639095172,0.2881358508051754,3.000000000000003
1998-05-31,0.01994493376298246,48.0,0.00023710598061224954,0.0019729028191673064,0.17757994436014587,2.9999999999999996
1998-06-30,0.01882073710691005,48.0,0.00023954268699369287,0.018742924182882786,0.2101402754611168,3.0000000000000027
1998-07-31,0.018886288325940238,48.0,0.00024167181872743117,0.019327104546644127,0.3231745824211339,2.9999999999999996
1998-08-31,0.03267731418501328,48.0,0.00024339967802197729,0.20364837839356276,0.16005644121375556,2.9999999999999987
1998-09-30,0.023717058000155184,48.0,0.0002486080083739712,0.02796263962286189,0.4114438851923141,3.0000000000000013
1998-10-31,0.017246246224475844,48.0,0.00025345590095647406,0.1313248590925615,0.23040273749451212,3.0
1998-11-30,0.028342910067582477,48.0,0.0002563979895271518,0.004171315362575704,0.19813025032718146,2.9999999999999973
1998-12-31,0.021762812747136314,48.0,0.0002614930365129572,0.012488858925467408,0.30075568827863003,2.9999999999999996
1999-01-31,0.02627373827551214,48.0,0.0002647450333612175,0.0033795571830234224,0.21157157613829064,3.0000000000000004
1999-02-28,0.021185294813015777,48.0,0.00027097366501742235,0.09352048012689716,0.2287149975049594,3.0000000000000004
1999-03-31,-0.006413330243621186,48.0,0.0002761597394708354,1.4945873401997025,0.19185794191694372,3.0000000000000018
1999-04-30,-0.0025756931007532035,48.0,0.0002821733983641981,1.1783043387315721,0.767571492403258,2.999999999999998
1999-05-31,0.025522231054034124,48.0,0.0002872950499135802,0.024756577658193443,0.7373474586564823,2.9999999999999982
1999-06-30,0.021383495143611996,48.0,0.00029169724985813694,0.09270095170135437,0.14519108406096892,2.999999999999999
1999-07-31,0.02856220752438992,48.0,0.0002950405793731222,0.007284842611063006,0.2204222485446498,3.0000000000000013
1999-08-31,0.020557683226625417,48.0,0.0002971749023619491,0.13499312028979443,0.08912181453263306,2.9999999999999996
1999-09-30,0.020975828961931096,48.0,0.0002993252269674325,0.19213849304734865,0.5565475004699066,3.000000000000003
1999-10-31,0.039555981604543565,48.0,0.00030369907218549347,0.009651372063208478,0.2890437526777217,2.9999999999999973
1999-11-30,0.0460630476337822,48.0,0.0003067552087055758,0.034736924069570393,0.11838231388519842,3.000000000000001
1999-12-31,0.03864820249558529,48.0,0.0003149185968472095,0.12372390688543489,0.3494278904027087,2.999999999999999
2000-01-31,0.06473029494501267,48.0,0.00032418103744079693,0.32283367709601213,0.3496139753503547,2.9999999999999982
2000-02-29,0.2168951951536003,48.0,0.00033215293030697165,0.05558043541526962,0.7203713437746395,3.000000000000001
2000-03-31,-0.030136876476808027,48.0,0.00034564798331902845,1.0628398171336932,1.0849113290139034,2.0968519424642387
2000-04-30,0.13619866818543638,48.0,0.00035772757238496404,0.025026084042266483,2.3399555462739077,1.309784311043017
2000-05-31,0.08253196224905032,48.0,0.0003715025065821623,0.6252112591234624,0.36209790952488274,1.4154449829609486
2000-06-30,-0.09977682771856397,48.0,0.0003723142634077304,3.4810530379968974,0.7425859138926975,1.0400931191991911
2000-07-31,0.028779754721614502,48.0,0.00038624523292404665,0.7523697531095477,2.022978902590714,2.407097171089276
2000-08-31,0.04243728588594313,48.0,0.0003964603313446838,0.64454050348851,1.2213506995841854,2.792065104478249
2000-09-30,0.052321693329255216,48.0,0.00040302264055412044,0.2575779097839669,1.2984118792411814,2.47580971674355
2000-10-31,0.06139294488506379,48.0,0.00041074224870162306,0.20482760239409756,0.6276152931653282,2.639973474496287
2000-11-30,0.08542345278624837,48.0,0.0004186271405690293,0.11512362869874256,0.4397736699205922,2.4060378757692975
2000-12-31,0.13034219554452314,48.0,0.00042623542014218045,0.5158243441719734,0.4830661023445324,2.1680756155482026
2001-01-31,-0.22875707631449452,48.0,0.0004337941832300051,3.683669062526195,1.2302167723946797,1.139768152223631
2001-02-28,0.04988605746933707,48.0,0.00044266977424303744,0.938731273228722,1.4423810426955053,2.1473232012354804
2001-03-31,0.07057993123669362,48.0,0.00045177948379089024,0.8969509426378771,1.6733631700474405,1.366546796881785
2001-04-30,-0.038750210770476606,48.0,0.000462944838823276,2.149882713470997,0.9444606968905818,0.8376942779658687
2001-05-31,-0.02458656807238903,48.0,0.0004741013391461628,1.432549580460738,1.5308423923657295,1.4742001545148875
2001-06-30,0.018778125532385462,48.0,0.00048243175587613736,0.7210438715296194,2.622233254537913,2.0455061179924523
