dataset,location,weighting,T,year,C_old,C_recent,C_all,C_gate2,C_median,C_minimax,stack2_w_gate,stack3_n_arms,selector_disagreement
world_vwcap,world,vw_cap,120,2006,8.0,32.0,16.0,8.0,16.0,16.0,0.2820230820511707,3,2.0
world_vwcap,world,vw_cap,120,2007,8.0,32.0,16.0,8.0,16.0,8.0,0.38493965398133917,3,2.0
world_vwcap,world,vw_cap,120,2008,8.0,32.0,16.0,8.0,16.0,8.0,0.40085450438583514,3,2.0
world_vwcap,world,vw_cap,120,2009,8.0,32.0,16.0,8.0,16.0,8.0,0.41971750730379676,3,2.0
world_vwcap,world,vw_cap,120,2010,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2011,32.0,16.0,16.0,16.0,16.0,16.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2012,32.0,16.0,32.0,32.0,32.0,16.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2013,32.0,16.0,16.0,16.0,16.0,32.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2014,32.0,16.0,16.0,16.0,16.0,32.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2015,16.0,32.0,16.0,16.0,16.0,16.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2016,16.0,32.0,16.0,16.0,16.0,16.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2017,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2018,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2019,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2020,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2021,32.0,16.0,16.0,16.0,16.0,16.0,1.0,2,1.0
world_vwcap,world,vw_cap,120,2022,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2023,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2024,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
world_vwcap,world,vw_cap,120,2025,32.0,8.0,16.0,16.0,16.0,8.0,1.0,3,2.0
world_vwcap,world,vw_cap,240,2005,16.0,8.0,16.0,16.0,16.0,8.0,1.0,2,1.0
world_vwcap,world,vw_cap,240,2006,8.0,16.0,16.0,8.0,16.0,8.0,0.2583742435577903,2,1.0
world_vwcap,world,vw_cap,240,2007,16.0,8.0,16.0,16.0,16.0,16.0,1.0,2,1.0
world_vwcap,world,vw_cap,240,2008,16.0,8.0,16.0,16.0,16.0,8.0,1.0,2,1.0
world_vwcap,world,vw_cap,240,2009,16.0,4.0,8.0,8.0,8.0,4.0,1.0,3,2.0
world_vwcap,world,vw_cap,240,2010,8.0,16.0,16.0,8.0,16.0,16.0,0.41175740574170683,2,1.0
world_vwcap,world,vw_cap,240,2011,16.0,32.0,16.0,16.0,16.0,32.0,1.0,2,1.0
world_vwcap,world,vw_cap,240,2012,8.0,32.0,32.0,8.0,32.0,32.0,0.3015113247281957,2,2.0
world_vwcap,world,vw_cap,240,2013,8.0,32.0,32.0,8.0,32.0,8.0,0.15915103272078657,2,2.0
world_vwcap,world,vw_cap,240,2014,4.0,32.0,32.0,4.0,32.0,4.0,0.14396195308891394,2,3.0
world_vwcap,world,vw_cap,240,2015,16.0,32.0,32.0,16.0,32.0,16.0,0.29133925219261514,2,1.0
world_vwcap,world,vw_cap,240,2016,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1,0.0
world_vwcap,world,vw_cap,240,2017,32.0,16.0,32.0,32.0,32.0,32.0,1.0,2,1.0
world_vwcap,world,vw_cap,240,2018,32.0,16.0,32.0,32.0,32.0,32.0,1.0,2,1.0
world_vwcap,world,vw_cap,240,2019,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1,0.0
world_vwcap,world,vw_cap,240,2020,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1,0.0
world_vwcap,world,vw_cap,240,2021,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1,0.0
world_vwcap,world,vw_cap,240,2022,16.0,32.0,32.0,16.0,32.0,32.0,0.30515216939548057,2,1.0
world_vwcap,world,vw_cap,240,2023,16.0,32.0,32.0,16.0,32.0,32.0,0.23888861840466954,2,1.0
world_vwcap,world,vw_cap,240,2024,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1,0.0
world_vwcap,world,vw_cap,240,2025,32.0,8.0,16.0,16.0,16.0,8.0,1.0,3,2.0
world_ex_us_vwcap,world_ex_us,vw_cap,60,2007,16.0,16.0,16.0,16.0,16.0,16.0,1.0,1,0.0
