dataset,location,weighting,T,year,C_old,C_recent,C_all,C_gate2,C_consensus,cons_stack_w_gate,selector_disagreement
che_market_vwcap,che,vw_cap,60,2024,8.0,2.0,8.0,8.0,8.0,1.0,2.0
che_market_vwcap,che,vw_cap,60,2025,8.0,1.0,4.0,4.0,4.0,1.0,3.0
che_market_vwcap,che,vw_cap,120,2014,2.0,1.0,2.0,2.0,2.0,1.0,1.0
che_market_vwcap,che,vw_cap,120,2015,0.0,8.0,4.0,0.0,4.0,0.0,5.0
che_market_vwcap,che,vw_cap,120,2016,8.0,4.0,4.0,4.0,4.0,1.0,1.0
che_market_vwcap,che,vw_cap,120,2017,8.0,2.0,4.0,4.0,4.0,1.0,2.0
che_market_vwcap,che,vw_cap,120,2018,8.0,2.0,4.0,4.0,4.0,1.0,2.0
che_market_vwcap,che,vw_cap,120,2019,1.0,8.0,8.0,1.0,8.0,0.24037833277876783,3.0
che_market_vwcap,che,vw_cap,120,2020,8.0,8.0,8.0,8.0,8.0,1.0,0.0
che_market_vwcap,che,vw_cap,120,2021,4.0,4.0,4.0,4.0,4.0,1.0,0.0
che_market_vwcap,che,vw_cap,120,2022,2.0,8.0,4.0,2.0,4.0,0.17516098248309214,2.0
che_market_vwcap,che,vw_cap,120,2023,2.0,8.0,4.0,2.0,4.0,0.0,2.0
che_market_vwcap,che,vw_cap,120,2024,8.0,4.0,8.0,8.0,8.0,1.0,1.0
che_market_vwcap,che,vw_cap,120,2025,8.0,1.0,4.0,4.0,4.0,1.0,3.0
hkg_market_vwcap,hkg,vw_cap,60,2018,8.0,4.0,8.0,8.0,8.0,1.0,1.0
hkg_market_vwcap,hkg,vw_cap,60,2019,8.0,4.0,8.0,8.0,8.0,1.0,1.0
hkg_market_vwcap,hkg,vw_cap,60,2020,16.0,8.0,8.0,8.0,8.0,1.0,1.0
hkg_market_vwcap,hkg,vw_cap,60,2021,8.0,16.0,8.0,8.0,8.0,1.0,1.0
hkg_market_vwcap,hkg,vw_cap,60,2022,4.0,8.0,8.0,4.0,8.0,0.04026843347451549,1.0
hkg_market_vwcap,hkg,vw_cap,60,2023,4.0,8.0,8.0,4.0,8.0,0.08967430776114052,1.0
hkg_market_vwcap,hkg,vw_cap,60,2024,4.0,16.0,8.0,4.0,8.0,0.07638831535175003,2.0
hkg_market_vwcap,hkg,vw_cap,60,2025,8.0,8.0,8.0,8.0,8.0,1.0,0.0
hkg_market_vwcap,hkg,vw_cap,120,2023,16.0,8.0,16.0,16.0,16.0,1.0,1.0
hkg_market_vwcap,hkg,vw_cap,120,2024,16.0,8.0,8.0,8.0,8.0,1.0,1.0
hkg_market_vwcap,hkg,vw_cap,120,2025,16.0,8.0,16.0,16.0,16.0,1.0,1.0
nld_market_vwcap,nld,vw_cap,60,2019,0.5,0.0,0.0,0.0,0.0,1.0,1.0
nld_market_vwcap,nld,vw_cap,60,2020,8.0,0.0,2.0,2.0,2.0,1.0,5.0
nld_market_vwcap,nld,vw_cap,60,2021,8.0,0.0,4.0,4.0,4.0,1.0,5.0
nld_market_vwcap,nld,vw_cap,60,2022,2.0,4.0,2.0,2.0,2.0,1.0,1.0
nld_market_vwcap,nld,vw_cap,60,2023,1.0,2.0,2.0,1.0,2.0,0.23978407252524084,1.0
nld_market_vwcap,nld,vw_cap,60,2024,0.0,8.0,4.0,0.0,4.0,0.19083541260938558,5.0
nld_market_vwcap,nld,vw_cap,60,2025,0.0,8.0,4.0,0.0,4.0,0.0,5.0
swe_market_vwcap,swe,vw_cap,60,2013,2.0,2.0,2.0,2.0,2.0,1.0,0.0
swe_market_vwcap,swe,vw_cap,60,2014,0.5,4.0,2.0,0.5,2.0,0.0,3.0
swe_market_vwcap,swe,vw_cap,60,2015,4.0,8.0,4.0,4.0,4.0,1.0,1.0
swe_market_vwcap,swe,vw_cap,60,2016,4.0,2.0,4.0,4.0,4.0,1.0,1.0
swe_market_vwcap,swe,vw_cap,60,2017,4.0,4.0,4.0,4.0,4.0,1.0,0.0
swe_market_vwcap,swe,vw_cap,60,2018,2.0,8.0,4.0,2.0,4.0,0.0,2.0
swe_market_vwcap,swe,vw_cap,60,2019,4.0,8.0,8.0,4.0,8.0,0.49612818236082123,1.0
swe_market_vwcap,swe,vw_cap,60,2020,8.0,2.0,4.0,4.0,4.0,1.0,2.0
swe_market_vwcap,swe,vw_cap,60,2021,2.0,2.0,2.0,2.0,2.0,1.0,0.0
swe_market_vwcap,swe,vw_cap,60,2022,4.0,2.0,2.0,2.0,2.0,1.0,1.0
swe_market_vwcap,swe,vw_cap,60,2023,8.0,0.0,2.0,2.0,2.0,1.0,5.0
swe_market_vwcap,swe,vw_cap,60,2024,8.0,0.0,1.0,1.0,1.0,1.0,5.0
swe_market_vwcap,swe,vw_cap,60,2025,2.0,0.0,0.5,0.5,0.5,1.0,3.0
swe_market_vwcap,swe,vw_cap,120,2018,16.0,8.0,8.0,8.0,8.0,1.0,1.0
swe_market_vwcap,swe,vw_cap,120,2019,16.0,8.0,8.0,8.0,8.0,1.0,1.0
swe_market_vwcap,swe,vw_cap,120,2020,8.0,8.0,8.0,8.0,8.0,1.0,0.0
swe_market_vwcap,swe,vw_cap,120,2021,2.0,8.0,4.0,2.0,4.0,0.0,2.0
swe_market_vwcap,swe,vw_cap,120,2022,8.0,4.0,4.0,4.0,4.0,1.0,1.0
swe_market_vwcap,swe,vw_cap,120,2023,8.0,0.0,4.0,4.0,4.0,1.0,5.0
swe_market_vwcap,swe,vw_cap,120,2024,8.0,0.0,4.0,4.0,4.0,1.0,5.0
swe_market_vwcap,swe,vw_cap,120,2025,8.0,0.0,4.0,4.0,4.0,1.0,5.0
ind_market_vwcap,ind,vw_cap,60,2020,16.0,4.0,8.0,8.0,8.0,1.0,2.0
ind_market_vwcap,ind,vw_cap,60,2021,8.0,8.0,8.0,8.0,8.0,1.0,0.0
ind_market_vwcap,ind,vw_cap,60,2022,8.0,0.0,8.0,8.0,8.0,1.0,5.0
ind_market_vwcap,ind,vw_cap,60,2023,8.0,0.0,4.0,4.0,4.0,1.0,5.0
ind_market_vwcap,ind,vw_cap,60,2024,8.0,0.0,2.0,2.0,2.0,1.0,5.0
ind_market_vwcap,ind,vw_cap,60,2025,4.0,0.0,0.0,0.0,0.0,1.0,4.0
