dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
usa_market_vwcap,usa,vw_cap,240,2005,2025,21,252,gate2,0.33251353331949046,1.1241952616976147,0.7916817283781243,0.10825063686625111,18.285714285714285,3.621223721444352,1.8228177395516612,2.8955038971883775,0.7142857142857143
usa_market_vwcap,usa,vw_cap,240,2005,2025,21,252,median3,0.33251353331949046,1.1772508652357527,0.8447373319162623,0.11526033601592257,20.0,0.0,1.8791307133844934,2.9557361426160234,0.7142857142857143
usa_market_vwcap,usa,vw_cap,240,2005,2025,21,252,cons_mean,0.33251353331949046,1.155747429228954,0.8232338959094636,0.11303553882497487,19.142857142857142,1.810611860722176,1.850974226468077,2.8955038971883775,0.7142857142857143
usa_market_vwcap,usa,vw_cap,240,2005,2025,21,252,cons_stack,0.33251353331949046,1.1720703711507676,0.8395568378312772,0.11524923728282395,19.54462564943282,0.9813488327729986,1.8674325304190145,2.9180803460715925,0.7142857142857143
usa_market_vwcap,usa,vw_cap,240,2005,2025,21,252,stack3,0.33251353331949046,1.11507765685955,0.7825641235400596,0.10080286710085747,20.717583880526195,3.2585120261436065,1.933355060518724,2.9220638281730733,0.7142857142857143
gbr_market_vwcap,gbr,vw_cap,60,2005,2025,21,252,current,0.3646944895050563,0.7610200480128158,0.39632555850775947,0.0543858023906251,11.238095238095237,3.4141224661691814,2.01112618509832,2.8745785057845152,0.47619047619047616
gbr_market_vwcap,gbr,vw_cap,60,2005,2025,21,252,gate2,0.3646944895050563,0.7301904087022206,0.36549591919716434,0.05584422598511791,10.19047619047619,2.1338265413557385,1.9865264032742755,2.823579965784369,0.5238095238095238
gbr_market_vwcap,gbr,vw_cap,60,2005,2025,21,252,median3,0.3646944895050563,0.7644510605144501,0.3997565710093938,0.059368811830766186,10.380952380952381,2.1080651155948513,1.9843025325474657,2.823579965784369,0.5238095238095238
gbr_market_vwcap,gbr,vw_cap,60,2005,2025,21,252,cons_mean,0.3646944895050563,0.7481789738701649,0.38348448436510857,0.05806010193737883,10.285714285714286,2.0776064333138984,1.9854144679108707,2.823579965784369,0.5238095238095238
gbr_market_vwcap,gbr,vw_cap,60,2005,2025,21,252,cons_stack,0.3646944895050563,0.7644510605144501,0.3997565710093938,0.059368811830766186,10.380952380952381,2.1080651155948513,1.9843025325474657,2.823579965784369,0.5238095238095238
gbr_market_vwcap,gbr,vw_cap,60,2005,2025,21,252,stack3,0.3646944895050563,0.7834608131668518,0.4187663236617955,0.06386532751697993,10.739109900942465,1.9814443373342348,1.9572276743570083,2.8615435830339835,0.5238095238095238
gbr_market_vwcap,gbr,vw_cap,120,2007,2025,19,228,current,0.22464801258040884,0.6502439455113617,0.4255959329309528,0.05432484675713107,11.578947368421053,4.243460346848947,1.6925514599001648,2.171664649563283,0.631578947368421
gbr_market_vwcap,gbr,vw_cap,120,2007,2025,19,228,gate2,0.22464801258040884,0.6720599913655605,0.44741197878515165,0.06603966974562733,10.31578947368421,2.2773188868297773,1.7031925937610444,2.1685417054873937,0.6842105263157895
gbr_market_vwcap,gbr,vw_cap,120,2007,2025,19,228,median3,0.22464801258040884,0.7646282496993034,0.5399802371188946,0.07887007646980254,10.947368421052632,1.7652649787399564,1.7095712293452483,2.1685417054873937,0.6842105263157895
gbr_market_vwcap,gbr,vw_cap,120,2007,2025,19,228,cons_mean,0.22464801258040884,0.7217776689550593,0.4971296563746505,0.07352242398452082,10.631578947368421,1.8165327766218857,1.7063819115531462,2.1685417054873937,0.6842105263157895
