dataset,location,weighting,T,start_year,end_year,n_years,n_months,selector,base_sr,sr,delta_sr,gainQ,meanC,sd_monthly_C,mean_cancellation,p95_cancellation,positive_year_frac
gbr_vwcap,gbr,vw_cap,240,2017,2025,9,108,cons_mean,0.6072504437498313,0.967249809357626,0.35999936560779466,0.02463545360295932,19.0,5.358197492985097,1.6314273593087625,1.9789198719274963,0.5555555555555556
gbr_vwcap,gbr,vw_cap,240,2017,2025,9,108,cons_stack,0.6072504437498313,0.9606670176924232,0.35341657394259196,0.020154252584767066,19.553722388327195,6.257250372750533,1.630036870675417,1.9789198719274963,0.5555555555555556
gbr_vwcap,gbr,vw_cap,240,2017,2025,9,108,stack3,0.6072504437498313,0.9374643149434045,0.33021387119357326,0.01994963281547608,19.478736434009694,5.786474294649334,1.632954925603732,1.9801274011526913,0.5555555555555556
jpn_vwcap,jpn,vw_cap,60,2005,2025,21,252,current,0.345601960662438,0.46368988629885366,0.11808792563641568,-0.006546833683694476,8.238095238095237,3.357642341655708,2.119897125908991,3.782136507712234,0.5714285714285714
jpn_vwcap,jpn,vw_cap,60,2005,2025,21,252,gate2,0.345601960662438,0.46294412260132406,0.11734216193888608,-0.0010792267414499184,7.285714285714286,2.0776064333138984,2.0993812939398664,3.782136507712234,0.5714285714285714
jpn_vwcap,jpn,vw_cap,60,2005,2025,21,252,median3,0.345601960662438,0.5136547929765992,0.16805283231416124,-0.0001159943326281598,8.238095238095237,2.001706727660896,2.230665320294584,3.7860323859224247,0.5714285714285714
jpn_vwcap,jpn,vw_cap,60,2005,2025,21,252,cons_mean,0.345601960662438,0.49167719581073377,0.1460752351482958,0.0008432917090742428,7.761904761904762,1.9037751190833911,2.1650233071172256,3.782136507712234,0.6190476190476191
jpn_vwcap,jpn,vw_cap,60,2005,2025,21,252,cons_stack,0.345601960662438,0.5032205919451618,0.1576186312827238,0.0022165308311157613,7.9054056762380815,1.8173953705281871,2.1829388870665105,3.782136507712234,0.6190476190476191
jpn_vwcap,jpn,vw_cap,60,2005,2025,21,252,stack3,0.345601960662438,0.4678624422054633,0.12226048154302532,-0.010175051580446707,8.373531064475047,1.9920830565399488,2.209506075503477,3.7228955634107503,0.6190476190476191
jpn_vwcap,jpn,vw_cap,120,2007,2025,19,228,current,0.2671596532358776,0.4338155123400488,0.1666558591041712,-0.009522802619806477,11.210526315789474,7.260385160121551,2.459018367091397,4.888166449743206,0.7894736842105263
jpn_vwcap,jpn,vw_cap,120,2007,2025,19,228,gate2,0.2671596532358776,0.5146509750540684,0.24749132181819083,0.026255496361124172,7.947368421052632,2.528575386420851,2.24219960492819,3.6819797776302226,0.8421052631578947
jpn_vwcap,jpn,vw_cap,120,2007,2025,19,228,median3,0.2671596532358776,0.5276284240784247,0.2604687708425471,0.027876600998650407,8.263157894736842,2.1773873184233414,2.2488060183122163,3.6819797776302226,0.8421052631578947
jpn_vwcap,jpn,vw_cap,120,2007,2025,19,228,cons_mean,0.2671596532358776,0.5213880898472042,0.2542284366113266,0.02712853897801112,8.105263157894736,2.325375896107154,2.2455028116202036,3.6819797776302226,0.8421052631578947
jpn_vwcap,jpn,vw_cap,120,2007,2025,19,228,cons_stack,0.2671596532358776,0.5246546074323947,0.2574949541965171,0.02752036857881486,8.214168106324063,2.215561942670471,2.2475748180685664,3.6819797776302226,0.8421052631578947
jpn_vwcap,jpn,vw_cap,120,2007,2025,19,228,stack3,0.2671596532358776,0.549105274186068,0.28194562095019043,0.026717929870400392,9.63711086580434,3.062713918632853,2.3510402798628216,4.052405596816939,0.7368421052631579
jpn_vwcap,jpn,vw_cap,240,2017,2025,9,108,current,0.10692694139852882,0.46122771742291535,0.35430077602438653,0.0010146239527746158,23.22222222222222,11.618011583159033,1.7924956563352397,2.3156712038693046,0.5555555555555556
jpn_vwcap,jpn,vw_cap,240,2017,2025,9,108,gate2,0.10692694139852882,0.6009697866974982,0.4940428452989694,0.05267259612981218,17.88888888888889,8.099074982757228,1.9505666552418688,2.3156712038693046,0.6666666666666666
jpn_vwcap,jpn,vw_cap,240,2017,2025,9,108,median3,0.10692694139852882,0.6259274853330509,0.519000543934522,0.04020631618321535,21.666666666666668,7.577635564453041,1.9601830207798054,2.380078278027607,0.6666666666666666
