dataset,location,weighting,T,year,C_old,C_recent,C_all,C_gate2,C_consensus,cons_stack_w_gate,selector_disagreement
hkg_vwcap,hkg,vw_cap,60,2025,8.0,8.0,8.0,8.0,8.0,1.0,0.0
hkg_vwcap,hkg,vw_cap,120,2023,16.0,16.0,16.0,16.0,16.0,1.0,0.0
hkg_vwcap,hkg,vw_cap,120,2024,8.0,16.0,8.0,8.0,8.0,1.0,1.0
hkg_vwcap,hkg,vw_cap,120,2025,16.0,8.0,16.0,16.0,16.0,1.0,1.0
nld_vwcap,nld,vw_cap,60,2019,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nld_vwcap,nld,vw_cap,60,2020,8.0,0.0,2.0,2.0,2.0,1.0,5.0
nld_vwcap,nld,vw_cap,60,2021,8.0,2.0,4.0,4.0,4.0,1.0,2.0
nld_vwcap,nld,vw_cap,60,2022,0.0,4.0,2.0,0.0,2.0,0.0,4.0
nld_vwcap,nld,vw_cap,60,2023,0.0,4.0,1.0,0.0,1.0,0.0,4.0
nld_vwcap,nld,vw_cap,60,2024,0.0,8.0,4.0,0.0,4.0,0.18147906259763852,5.0
nld_vwcap,nld,vw_cap,60,2025,0.0,8.0,4.0,0.0,4.0,0.009231637987967244,5.0
swe_vwcap,swe,vw_cap,60,2013,0.0,1.0,0.5,0.0,0.5,0.0,2.0
swe_vwcap,swe,vw_cap,60,2014,0.0,4.0,1.0,0.0,1.0,0.0,4.0
swe_vwcap,swe,vw_cap,60,2015,1.0,8.0,4.0,1.0,4.0,0.2632859223266008,3.0
swe_vwcap,swe,vw_cap,60,2016,2.0,0.5,2.0,2.0,2.0,1.0,2.0
swe_vwcap,swe,vw_cap,60,2017,1.0,4.0,2.0,1.0,2.0,0.0,2.0
swe_vwcap,swe,vw_cap,60,2018,1.0,8.0,4.0,1.0,4.0,0.0,3.0
swe_vwcap,swe,vw_cap,60,2019,4.0,8.0,8.0,4.0,8.0,0.4834934467555371,1.0
swe_vwcap,swe,vw_cap,60,2020,8.0,2.0,4.0,4.0,4.0,1.0,2.0
swe_vwcap,swe,vw_cap,60,2021,0.5,2.0,2.0,0.5,2.0,0.0,2.0
swe_vwcap,swe,vw_cap,60,2022,4.0,2.0,4.0,4.0,4.0,1.0,1.0
swe_vwcap,swe,vw_cap,60,2023,8.0,0.0,2.0,2.0,2.0,1.0,5.0
swe_vwcap,swe,vw_cap,60,2024,8.0,0.0,2.0,2.0,2.0,1.0,5.0
swe_vwcap,swe,vw_cap,60,2025,2.0,0.0,1.0,1.0,1.0,1.0,3.0
swe_vwcap,swe,vw_cap,120,2018,16.0,8.0,8.0,8.0,8.0,1.0,1.0
swe_vwcap,swe,vw_cap,120,2019,16.0,8.0,8.0,8.0,8.0,1.0,1.0
swe_vwcap,swe,vw_cap,120,2020,16.0,8.0,8.0,8.0,8.0,1.0,1.0
swe_vwcap,swe,vw_cap,120,2021,2.0,4.0,4.0,2.0,4.0,0.0,1.0
swe_vwcap,swe,vw_cap,120,2022,8.0,4.0,4.0,4.0,4.0,1.0,1.0
swe_vwcap,swe,vw_cap,120,2023,8.0,0.0,4.0,4.0,4.0,1.0,5.0
swe_vwcap,swe,vw_cap,120,2024,8.0,0.0,2.0,2.0,2.0,1.0,5.0
swe_vwcap,swe,vw_cap,120,2025,8.0,0.0,1.0,1.0,1.0,1.0,5.0
ind_vwcap,ind,vw_cap,60,2020,16.0,4.0,8.0,8.0,8.0,1.0,2.0
ind_vwcap,ind,vw_cap,60,2021,8.0,4.0,8.0,8.0,8.0,1.0,1.0
ind_vwcap,ind,vw_cap,60,2022,8.0,0.0,8.0,8.0,8.0,1.0,5.0
ind_vwcap,ind,vw_cap,60,2023,8.0,0.0,8.0,8.0,8.0,1.0,5.0
ind_vwcap,ind,vw_cap,60,2024,8.0,0.0,2.0,2.0,2.0,1.0,5.0
ind_vwcap,ind,vw_cap,60,2025,4.0,0.0,0.0,0.0,0.0,1.0,4.0
usa_vw,usa,vw,60,2005,4.0,8.0,8.0,4.0,8.0,0.3983026734088866,1.0
usa_vw,usa,vw,60,2006,4.0,16.0,8.0,4.0,8.0,0.4581818118633972,2.0
usa_vw,usa,vw,60,2007,4.0,16.0,8.0,4.0,8.0,0.3658079859295365,2.0
usa_vw,usa,vw,60,2008,4.0,16.0,8.0,4.0,8.0,0.49782406470533036,2.0
usa_vw,usa,vw,60,2009,8.0,4.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,60,2010,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_vw,usa,vw,60,2011,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_vw,usa,vw,60,2012,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_vw,usa,vw,60,2013,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_vw,usa,vw,60,2014,4.0,8.0,4.0,4.0,4.0,1.0,1.0
usa_vw,usa,vw,60,2015,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_vw,usa,vw,60,2016,4.0,16.0,8.0,4.0,8.0,0.3195124720962901,2.0
usa_vw,usa,vw,60,2017,4.0,4.0,4.0,4.0,4.0,1.0,0.0
usa_vw,usa,vw,60,2018,4.0,4.0,4.0,4.0,4.0,1.0,0.0
usa_vw,usa,vw,60,2019,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_vw,usa,vw,60,2020,8.0,4.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,60,2021,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_vw,usa,vw,60,2022,4.0,8.0,4.0,4.0,4.0,1.0,1.0
usa_vw,usa,vw,60,2023,4.0,8.0,8.0,4.0,8.0,0.4770311349260803,1.0
usa_vw,usa,vw,60,2024,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_vw,usa,vw,60,2025,4.0,4.0,4.0,4.0,4.0,1.0,0.0
usa_vw,usa,vw,120,2005,4.0,16.0,8.0,4.0,8.0,0.0,2.0
usa_vw,usa,vw,120,2006,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2007,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2008,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2009,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2010,16.0,8.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2011,16.0,8.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,120,2012,16.0,8.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,120,2013,16.0,8.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2014,16.0,0.0,8.0,8.0,8.0,1.0,6.0
usa_vw,usa,vw,120,2015,8.0,0.0,8.0,8.0,8.0,1.0,5.0
usa_vw,usa,vw,120,2016,8.0,0.0,8.0,8.0,8.0,1.0,5.0
usa_vw,usa,vw,120,2017,8.0,0.0,4.0,4.0,4.0,1.0,5.0
usa_vw,usa,vw,120,2018,8.0,0.0,8.0,8.0,8.0,1.0,5.0
usa_vw,usa,vw,120,2019,0.0,16.0,8.0,0.0,8.0,0.3758402912175478,6.0
usa_vw,usa,vw,120,2020,0.0,8.0,8.0,0.0,8.0,0.040901461718314484,5.0
usa_vw,usa,vw,120,2021,0.0,8.0,8.0,0.0,8.0,0.05208475860704566,5.0
usa_vw,usa,vw,120,2022,0.0,8.0,8.0,0.0,8.0,0.03139303099417083,5.0
usa_vw,usa,vw,120,2023,0.0,8.0,8.0,0.0,8.0,0.033362746856595536,5.0
usa_vw,usa,vw,120,2024,16.0,8.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,120,2025,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_vw,usa,vw,240,2005,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_vw,usa,vw,240,2006,8.0,16.0,16.0,8.0,16.0,0.13997462227074717,1.0
usa_vw,usa,vw,240,2007,16.0,32.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,240,2008,16.0,32.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,240,2009,16.0,32.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,240,2010,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_vw,usa,vw,240,2011,16.0,8.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,240,2012,32.0,4.0,16.0,16.0,16.0,1.0,3.0
usa_vw,usa,vw,240,2013,32.0,8.0,16.0,16.0,16.0,1.0,2.0
usa_vw,usa,vw,240,2014,32.0,2.0,8.0,8.0,8.0,1.0,4.0
usa_vw,usa,vw,240,2015,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_vw,usa,vw,240,2016,8.0,32.0,8.0,8.0,8.0,1.0,2.0
usa_vw,usa,vw,240,2017,4.0,8.0,8.0,4.0,8.0,0.15460308807468956,1.0
usa_vw,usa,vw,240,2018,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_vw,usa,vw,240,2019,2.0,8.0,4.0,2.0,4.0,0.0,2.0
usa_vw,usa,vw,240,2020,4.0,16.0,8.0,4.0,8.0,0.012941223043091763,2.0
usa_vw,usa,vw,240,2021,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_vw,usa,vw,240,2022,8.0,32.0,32.0,8.0,32.0,0.36771443341764015,2.0
usa_vw,usa,vw,240,2023,16.0,32.0,16.0,16.0,16.0,1.0,1.0
usa_vw,usa,vw,240,2024,8.0,16.0,16.0,8.0,16.0,0.0,1.0
usa_vw,usa,vw,240,2025,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2005,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_ew,usa,ew,60,2006,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_ew,usa,ew,60,2007,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_ew,usa,ew,60,2008,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_ew,usa,ew,60,2009,8.0,16.0,8.0,8.0,8.0,1.0,1.0
usa_ew,usa,ew,60,2010,8.0,16.0,16.0,8.0,16.0,0.4803184689507297,1.0
usa_ew,usa,ew,60,2011,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2012,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2013,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2014,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2015,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2016,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,60,2017,16.0,8.0,16.0,16.0,16.0,1.0,1.0
usa_ew,usa,ew,60,2018,16.0,8.0,8.0,8.0,8.0,1.0,1.0
usa_ew,usa,ew,60,2019,16.0,8.0,16.0,16.0,16.0,1.0,1.0
usa_ew,usa,ew,60,2020,16.0,8.0,8.0,8.0,8.0,1.0,1.0
usa_ew,usa,ew,60,2021,16.0,2.0,8.0,8.0,8.0,1.0,3.0
usa_ew,usa,ew,60,2022,8.0,2.0,4.0,4.0,4.0,1.0,2.0
usa_ew,usa,ew,60,2023,8.0,2.0,4.0,4.0,4.0,1.0,2.0
usa_ew,usa,ew,60,2024,8.0,2.0,4.0,4.0,4.0,1.0,2.0
usa_ew,usa,ew,60,2025,8.0,1.0,4.0,4.0,4.0,1.0,3.0
usa_ew,usa,ew,120,2005,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2006,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2007,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2008,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2009,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2010,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,120,2011,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,120,2012,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2013,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2014,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,120,2015,16.0,32.0,32.0,16.0,32.0,0.11557157344037573,1.0
usa_ew,usa,ew,120,2016,16.0,32.0,32.0,16.0,32.0,0.39194054938849937,1.0
usa_ew,usa,ew,120,2017,32.0,16.0,16.0,16.0,16.0,1.0,1.0
usa_ew,usa,ew,120,2018,32.0,16.0,16.0,16.0,16.0,1.0,1.0
usa_ew,usa,ew,120,2019,32.0,16.0,16.0,16.0,16.0,1.0,1.0
usa_ew,usa,ew,120,2020,32.0,8.0,32.0,32.0,32.0,1.0,2.0
usa_ew,usa,ew,120,2021,32.0,8.0,16.0,16.0,16.0,1.0,2.0
usa_ew,usa,ew,120,2022,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,120,2023,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_ew,usa,ew,120,2024,16.0,4.0,8.0,8.0,8.0,1.0,2.0
usa_ew,usa,ew,120,2025,8.0,8.0,8.0,8.0,8.0,1.0,0.0
usa_ew,usa,ew,240,2005,16.0,32.0,32.0,16.0,32.0,0.4520622048853883,1.0
usa_ew,usa,ew,240,2006,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,240,2007,16.0,32.0,32.0,16.0,32.0,0.3755433897100973,1.0
usa_ew,usa,ew,240,2008,16.0,32.0,32.0,16.0,32.0,0.3068258675049511,1.0
usa_ew,usa,ew,240,2009,16.0,32.0,32.0,16.0,32.0,0.4488162513401585,1.0
usa_ew,usa,ew,240,2010,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,240,2011,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,240,2012,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,240,2013,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,240,2014,32.0,32.0,32.0,32.0,32.0,1.0,0.0
usa_ew,usa,ew,240,2015,16.0,32.0,32.0,16.0,32.0,0.06726631620047341,1.0
usa_ew,usa,ew,240,2016,16.0,32.0,32.0,16.0,32.0,0.36667193064968756,1.0
usa_ew,usa,ew,240,2017,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,240,2018,16.0,16.0,16.0,16.0,16.0,1.0,0.0
usa_ew,usa,ew,240,2019,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,240,2020,32.0,16.0,32.0,32.0,32.0,1.0,1.0
usa_ew,usa,ew,240,2021,32.0,4.0,16.0,16.0,16.0,1.0,3.0
usa_ew,usa,ew,240,2022,16.0,2.0,8.0,8.0,8.0,1.0,3.0
usa_ew,usa,ew,240,2023,16.0,1.0,8.0,8.0,8.0,1.0,4.0
usa_ew,usa,ew,240,2024,16.0,1.0,8.0,8.0,8.0,1.0,4.0
usa_ew,usa,ew,240,2025,16.0,8.0,8.0,8.0,8.0,1.0,1.0
