return_month,intangibles__mean12,investment__mean12,momentum__mean12,new__mean12,profitability__mean12,trading_frictions__mean12,value__mean12,intangibles__vol12,investment__vol12,momentum__vol12,new__vol12,profitability__vol12,trading_frictions__vol12,value__vol12
1977-06-30,0.0004561041283652448,0.004194219615026189,0.0027117715515455987,0.00014907276208312128,-0.006696928424437541,0.002365830267502898,0.01227994457715925,0.0021912159735412865,0.0042704949241188705,0.007397535333733729,0.0031418209278491565,0.0072828159329804175,0.007854207424214854,0.007937816019147597
1977-07-31,0.00029323171317086283,0.0036899143870717916,0.0037462826899509493,0.0007059717040906035,-0.005749834446567649,0.0021196531926675876,0.010860351763029222,0.0020922973578452312,0.004585198459294176,0.00705963414120562,0.002636002893684045,0.008468771649064202,0.008408113163862403,0.010134700786252076
1977-08-31,0.00039882244147516725,0.0031441679383582295,0.004753662007560581,0.0007223365658211912,-0.00466507692859953,0.0018589081477451057,0.00982166707213169,0.002093013801683503,0.00425726327396377,0.006611173506228416,0.0026343395300250827,0.008218284777417146,0.008028686332978196,0.010133348260215988
1977-09-30,0.0005352497669451783,0.0030453994419663514,0.004460553425954669,0.00126776321234575,-0.002867459071164333,0.0006118908332089576,0.008188234595518163,0.0020682631299854285,0.0043762330712017435,0.006922310119816646,0.0025087236139670643,0.00927687354232083,0.00764267668477544,0.011179176991219666
1977-10-31,0.0005921781264133136,0.003084549786262368,0.0050618012480715124,0.0017910865671291257,-0.002607464281840961,0.0009542178056759047,0.00774511912201831,0.0020631932578336547,0.004329745984231482,0.007165071705795064,0.0028010822514418316,0.009390070467714725,0.007615333554692012,0.01149990672349405
1977-11-30,0.000817300179975597,0.0035847335170983235,0.004732077452704767,0.0023469268850659143,-0.0018068144273921621,0.0007502589333872096,0.007844624281910396,0.001808415315920636,0.003950912609748997,0.007292048888287333,0.0029783802499376904,0.009319909731197885,0.007424876138049667,0.011511885440885824
1977-12-31,0.0012356937313187343,0.0032048977298063407,0.004025840862431178,0.002515511935179687,-0.0009900686586623148,0.00048279520499453394,0.006678209319784033,0.000967291906253146,0.0038016743901602926,0.006778351378604842,0.003107245922782148,0.009767140565297231,0.007813236119815086,0.011769550941872318
1978-01-31,0.0011599847723264918,0.002781871206618951,0.005319066277226409,0.003183022881237492,-0.00021496051056777983,0.00023884948225605848,0.004637968451249341,0.0008566207003349005,0.0032145650702200047,0.005650728563028516,0.002974657108526545,0.009769315590825115,0.00782818531713644,0.01118163154919752
1978-02-28,0.001205284609579969,0.0027900843793810305,0.0038192989340928092,0.003232524909516051,0.0005937956322769345,0.00015591574170885684,0.00325080675296722,0.0009019630131750676,0.0032250370263871542,0.006436069062625313,0.002855154991112894,0.007807036655096567,0.007771596552693483,0.00818891459797154
1978-03-31,0.001120671117442288,0.003172066650114928,0.005072545456059971,0.003630183415438392,0.0010487925711504698,-0.0004975917801690023,0.003164258514747226,0.0009325444886168864,0.0034837979151740137,0.006341478163986169,0.0034302023079023857,0.008088939767150988,0.007458727901977139,0.008137310351148836
1978-04-30,0.0014410827917546918,0.0035931214789648885,0.005583863035185532,0.0036776183370379883,0.0018674006153054541,-0.0013108770013677117,0.003003620514473015,0.0012590255819925273,0.0037186437700564147,0.006140448772914973,0.0033997782864507984,0.007909824256683573,0.007724959153717975,0.008082558410424255
1978-05-31,0.0020748821243236587,0.002832941516383794,0.005262335673668169,0.0036712945904537396,0.005099024680669813,-0.0026595595199253217,0.0006204629950760295,0.002381396778279365,0.0037270483460257455,0.005940547914704315,0.0034031674489517047,0.009796639129137,0.009197666074814776,0.008358277636449944
1978-06-30,0.0020877840772811555,0.002496899496123657,0.005605476291158845,0.0044608555251722136,0.00657955957956325,-0.00421944670216465,-0.0006672254506314406,0.0023890029459874775,0.0036429862332846012,0.006414198300789185,0.004294845083412303,0.01008261474437173,0.009575781900104614,0.00878157469798042
1978-07-31,0.002342632013975284,0.0026770957788388714,0.005793862151775513,0.00498313559599014,0.00601799834366706,-0.00243453170150227,-0.0002654264901517798,0.002377768137011167,0.0034704092285933997,0.006500207917298859,0.0042649361406195555,0.01015337571330058,0.009166746138795472,0.008430706797619838
1978-08-31,0.0026308244906464175,0.0027879636097664275,0.007046583857021417,0.005690331789490621,0.006807789623082439,-0.004962120751359539,-0.0013799636896042386,0.0024086415398946364,0.003488156452369598,0.008109315458769454,0.004168565419082614,0.009970200430797216,0.009190739950569663,0.008678513160669246
1978-09-30,0.0024713314162992566,0.0022446164897911296,0.008544410849202775,0.006310199092302631,0.006656390679961149,-0.005807167267757817,-0.0014705153959527829,0.0025875347303219785,0.004658238984922322,0.0075793008927198665,0.004396520875197813,0.00990203196537415,0.009555524474995202,0.008748438752339176
1978-10-31,0.0022758685149755565,0.0025846529355252773,0.00613458117394185,0.005190064915623652,0.0053263754677939125,-0.004866375256171278,-9.158714028619343e-05,0.0028095526767688635,0.004511592354392144,0.010693463974106764,0.005922259623974789,0.011454297558657808,0.010886961475022829,0.009854472338332155
1978-11-30,0.0024145670978920515,0.003421412683521835,0.004386526611478563,0.0038324675410218736,0.004500244952372787,-0.0012081061796007382,0.001677378822351632,0.0027294712178761544,0.0055096997126589655,0.013153565985812826,0.007352105855838172,0.012069190362033326,0.019140965302198505,0.013126480973468729
1978-12-31,0.002642927204493884,0.002511881256115227,0.004276608281122509,0.004347770954987636,0.004528016670372073,-0.0018971592819232122,0.0008312401853070385,0.0027130559811909833,0.006487576709376813,0.013155013171078665,0.007694077723102484,0.012079088798431259,0.01967204805272799,0.013706159705814201
1979-01-31,0.0025910044949724797,0.002097677119063996,0.004681230213459966,0.004719032000081222,0.005269957899345208,-0.002269771990919166,0.00032189731299990895,0.002733085641420669,0.006478632543864666,0.013335419589659203,0.007901564390577624,0.012319657353169356,0.01970702827231399,0.013994397163628207
