return_month,matern_full,constant_full,linear_full,rbf_full,matern_loss_selected,equal_allocation,drop_sleeves_intangibles,drop_sleeves_investment,drop_sleeves_momentum,drop_sleeves_new,drop_sleeves_profitability,drop_sleeves_trading_frictions,drop_sleeves_value,drop_state_intangibles,drop_state_investment,drop_state_momentum,drop_state_new,drop_state_profitability,drop_state_trading_frictions,drop_state_value,drop_state_all_mean_predictors,drop_state_all_vol_predictors,compact_top8,compact_top16,compact_top32,compact_top64,standalone_top16,published_by2004,finance_prior,drop_feature_ret_12_7,drop_feature_resff3_12_1,drop_feature_ival_me,drop_feature_eq_dur,drop_feature_fcf_me,drop_feature_ebitda_mev,drop_feature_rd_me,drop_feature_seas_2_5an,drop_feature_seas_6_10an,drop_feature_prc,matern_T60,matern_T240,matern_rff16,matern_rff64,matern_rff256,matern_rff1024,matern_vw,matern_ew
2005-11-30,-0.003021229032893081,0.001144666830973494,0.0013294564232733046,-0.0040168548679835265,-0.003103565159965859,-0.0033280341732479296,-0.004148318671573965,-0.0012307326275623684,-0.002983557708426116,-0.0038586801367147747,-0.0029542423065829996,-0.002328094500339764,-0.00418556933943772,-0.0010358011836563573,-0.003394937271524804,-0.0031424330251383376,-0.0035641109590549233,-0.0029098518136416235,-0.002704312570687937,-0.00348715333289971,0.0018585303567346645,-0.0027089967597524636,-0.000959099804683903,0.0025826754666294347,0.0016298093347037429,0.00023765940145925837,-0.0014953624528347502,-0.0011464601832619301,-0.00474907778285028,-0.0026715029187476267,-0.0027523883786673294,-0.003001901346376956,-0.0033038478274983935,-0.0032146901746512246,-0.0033263287166197487,-0.003019297564933136,-0.0037278085790961005,-0.003002440077946793,-0.0030667728717573995,-0.0028146812771213496,0.000439208003970012,-0.0067702346469717236,-0.004362346055180317,-0.004251993365257116,-0.003971556872262557,-0.0014980952893103945,0.007486610237231184
2005-12-31,0.0055440365157225216,0.004036203190201055,0.008185129434260441,0.0015910706388445933,0.005001264149500156,-0.001692385083352816,0.002033415088042249,0.0033235904320931503,0.005544271096079286,0.005576610819850538,0.006283546535985148,0.005948594204814358,0.004104212959957728,0.008012792038314084,0.001584031763945931,0.005568929781536533,0.005241869659110615,0.005620816033622954,0.005682102676296421,0.0034768417191338437,0.008015113222260218,0.004140099621500162,0.006711874544368205,0.005995854013030497,0.01084439710823628,0.00888321218349199,0.004273466686845665,0.0051325567865768045,0.012171986721073561,0.005070871731030377,0.005176564804278559,0.005662825912939047,0.005696672238239265,0.005814732249317328,0.005632003118107602,0.00548285142220643,0.004674063194838183,0.006360415725705673,0.005575948660971698,0.006715016518101793,0.0035011450196835415,0.002071552252366123,0.003014207244475706,0.003659965893797559,0.001625693748350219,0.004800182404298555,0.005915741777067213
2006-01-31,0.015095278071004399,0.014917042568415141,0.030966528767206007,-0.0007410133066641279,0.012453803258145128,-0.011953608966896977,-0.00025205519041649816,0.01395504715868774,0.010927294614977025,0.015993585499349438,0.015860677091816756,0.01617186033891171,0.015891769865093174,0.03339859817675069,0.0014707849527015291,0.01453039095884112,0.010826432670175684,0.014614088525117771,0.013956048174079937,0.01395313060215876,0.032926028013792234,0.011185493116585404,0.0022605117845229308,0.0020823142669861286,0.016502466305382935,0.01981778808097743,0.029939876046702937,0.023739675886170666,0.03381594093160078,0.016449352961585558,0.013447498193650596,0.015386359767438199,0.01529624108917688,0.015644847824322183,0.015580137728939701,0.015062941095431917,0.014072538935277204,0.015146080976905254,0.01512602579603326,0.01813126614040913,0.0030169171901253474,-0.004652603405091591,0.008414776633028264,0.006226667955405116,0.005147715421839199,0.0006864121624745459,0.006174015776663217
2006-02-28,-0.020356502686675222,-0.009680414259418405,-0.02077206808798353,-0.029080776239226683,-0.015591151637922752,0.006691482869747497,-0.028747362732103675,-0.020858357264735523,-0.01949579202672855,-0.018639098693326295,-0.02020883103018709,-0.026807140312977814,-0.024432308276096097,-0.020397917535707275,-0.02643040666067561,-0.019161416441507855,-0.015430947890290488,-0.01946627909775573,-0.018925188629848114,-0.023187535843108512,-0.02312633583008642,-0.004367375457739113,-0.01681461347595714,-0.0053231528850894005,-0.017007701029721538,-0.020599478129493677,-0.01604903040475762,-0.01851468609499963,-0.018554317468299716,-0.02015339620946743,-0.019659651545354314,-0.020600857355642675,-0.02069790878622963,-0.02083466969300984,-0.020430235844709675,-0.01980150224407166,-0.01857169988798464,-0.021153860924506128,-0.020189562866369498,-0.02143484296724163,-0.008650135228977176,-0.021472469405513464,-0.017770178216704062,-0.01419459546177452,-0.0037316326702425367,-0.010453755224250653,0.0008346062216052398
2006-03-31,0.006583653248972196,0.00538070902941826,0.011112457221862337,0.003341869345382789,0.006788387676217749,-0.0025481548646197555,0.003792516691606302,0.007029823591043814,0.005728936600166833,0.007009103795641947,0.006554119340164183,0.0051655625319842685,0.008779387647273101,0.013963343751505977,0.0031349221086015735,0.006553429243847468,0.007179434137043177,0.007682550556575265,0.006294928984641851,0.009233465095752721,0.013640162253132717,0.007919807213021934,-0.0028107473784965862,0.002262067933023447,0.008094619893022747,0.010792589055422264,0.009173082995424518,0.013137089137779365,0.016986904547539323,0.00765429363426075,0.006214682212911471,0.006057415776659381,0.0066258227528414385,0.006508262508888041,0.006737211727014427,0.006337589492094773,0.006947693832752587,0.006077627140114469,0.006587975912888092,0.003256748179068599,0.0018493449570930374,0.001795341152402814,2.5883855947893194e-05,0.007256282393067406,0.004627708358622789,0.003001336268377866,0.019387004547376595
2006-04-30,0.008645514532908403,0.003040652718833602,0.007185318889116091,0.010683857034748364,0.006336513542578951,-0.0022214745227012176,0.007964136453486544,0.011466742358756703,0.00847409808355682,0.008750418914904275,0.008885727842732432,0.010028066565214974,0.0070449562437168494,0.003795922909484982,0.008853798194102027,0.008435892940592053,0.008373672213847556,0.008075314627422663,0.008375868918596893,0.0067989316955810505,0.0042726143382327405,0.004107244455694409,0.0031751900293138426,0.0074814333123333215,0.004422745441572266,0.007561167811267935,0.00014501474608464112,0.013068018014210493,0.004471668233532751,0.008762047721762872,0.008762383148512094,0.008493526662863893,0.0085439634624628,0.008906172130852057,0.008554120047043643,0.008424195103491077,0.009204949450055455,0.008211748816472207,0.008592698459398283,0.01250410255966009,-0.000725690881206364,0.01693883348497228,0.00960991948546379,0.006368572546909184,0.005204916589980177,0.018253322415901815,0.008220215811721214
2006-05-31,0.004721834882367401,-0.007365280517743096,-0.015118460616180579,0.001256209021679491,0.0035824567057767525,0.007552843211683001,-0.0016040047308565645,0.003943560992206627,0.006648452973965305,0.006267252638945172,0.004203249589146875,0.005043761311536106,-0.011678365619818323,-0.01996341877616572,-0.0022474192821439836,0.005068098568614007,0.006157718053225167,0.004497458186847712,0.0037915364554113413,-0.01349117456391091,-0.021090918097724638,-0.0007533087164575432,0.002789599020225454,0.0008471318292054388,-0.006092459068378948,-0.0043655988965326,-0.0026282593847535935,-0.007798860106757524,-0.022744263139038552,0.004964787936705543,0.004902577566825148,0.00464772198151683,0.004545680090337477,0.0049930073624356724,0.004743761707805751,0.004529334840987043,0.0049548089880778155,0.004554170862861147,0.004738148301433508,0.007407221740955698,-0.0011158264307195823,0.005266901111493687,0.01161904730536899,0.00602024440838317,-0.0015281123387961136,0.0008084916918646024,-0.0014190956501959062
2006-06-30,0.007580015972612298,0.00667498351089154,0.007551452490293542,0.006593665537492462,0.00752785289470069,0.005104510506447528,0.006661454022316414,0.007490333907172477,0.007278502707405772,0.00802942971077688,0.0075491175831994195,0.007839409960136724,0.007088755506112708,0.011595660749588116,0.006662182874483053,0.007467986711006817,0.007511991209618439,0.007668622038722881,0.007609118355969457,0.0076977815524598495,0.012236748779836186,0.005807929752789862,0.008378287961007766,0.006552663837776588,0.007065543288219821,0.00908406269178789,0.0053718535917772255,0.010773540863285937,0.00548075925639634,0.0076096996146961735,0.007573374208722401,0.00712883243737923,0.007276176503534015,0.007601938720518596,0.007514640422478083,0.00746980483313167,0.007683924501010687,0.007609342948941205,0.0074206016813236795,0.00977881637482362,0.008958416414988046,0.005840464741306603,0.006019347268568015,0.007372873908796844,0.005798875879675746,0.0044982431441517165,0.011755977430479089
2006-07-31,0.011236406899296095,0.0034249305101315677,-0.006485704719535576,0.011126769959915902,0.010357619688670962,0.011659370613473836,0.008961628918029142,0.011590600044183358,0.01273371457239773,0.012838220430743244,0.011907116433013986,0.010156044139679398,0.0048253747607593005,-0.005481888600471445,0.010748030565625703,0.01125748643749932,0.01120104053114116,0.011265428443703094,0.011246840728809935,0.008246534770262654,-0.008327351247713085,0.009196345227177027,0.009036946256023262,0.010380382873965012,0.007041376419484632,0.005722601926012833,-0.0013122372390087368,0.009772536799168188,-0.00982728162201377,0.011541411948949648,0.011632052804401346,0.011009585774408259,0.01103624708534321,0.011251479693141416,0.011234121111712438,0.011321183641824068,0.011042634477068167,0.011108880825720337,0.01121557296710508,0.011062604964492616,0.009871705599022977,0.01488861876434657,0.012335355159224614,0.00992574645299665,0.003495461388140738,0.015163910601362685,0.01344459911531898
2006-08-31,-0.01443025309447062,-0.005711248176223255,-0.02298521198563945,-0.016528896407066458,-0.01486385195832961,-0.00028049509344059897,-0.013000180900173752,-0.01594322910294815,-0.012972167635543768,-0.01472131898311383,-0.01500248664790853,-0.013888451483701025,-0.02057080772965476,-0.02724542521302757,-0.016272825420418968,-0.014195846041536014,-0.014396388037825565,-0.014490750723073577,-0.01368350637579917,-0.020371894182084533,-0.02028650132335219,-0.009360937118951045,-0.010666983991943874,-0.010765387634418422,-0.011785220905804911,-0.015228017292235444,-0.008238431795892957,-0.018838802219352083,-0.01930251419946074,-0.014321152542903075,-0.01421127811814902,-0.013917296477347088,-0.014266785169139384,-0.014873293427897533,-0.014763575016378603,-0.014217463252366714,-0.014379699362457726,-0.014307076860074906,-0.014046735548087429,-0.021466821820108572,-0.01181644586548311,-0.024897652104879733,-0.01120757770598545,-0.01520321742220398,-0.012359925656451776,-0.01969609654126667,-0.0029872848391999307
2006-09-30,-0.00013723453354084412,0.0008421506586550281,-0.008725089900082009,0.00016575384840401873,0.001861031028279522,0.0030896016584152524,0.0016265022400897245,-0.0012816814482181247,0.00011952863899411833,0.0018457054525894824,0.0002638827478760837,-0.0018396471505273896,-0.0028646271051522795,-0.005892212347024405,0.00035398652978628964,-8.178876764340519e-05,-0.0007658633058042901,-0.0002781879270838195,9.193317965054665e-05,-0.000902389932331825,-0.007029127193378915,0.005217601961456866,0.0003878821024475439,-0.0034245935185702354,-0.003484001774409266,-0.0022287003644870175,0.003008651731882613,-0.0005371539033415304,-0.005028134860098065,0.0003255923039820368,-0.0005437730761623672,-0.00010793321836040572,-8.383094739519397e-05,-0.0005858613695707691,-0.0004917743984846307,-7.020424433250893e-05,0.0005703304503721299,0.00010993631917259734,-0.00010956924833986418,0.0023660950228492103,0.0005939427744232586,-0.008621798132491865,0.0011800249411011456,0.002326807889651522,0.009234053913908196,0.003289930250441827,0.009612334317001326
2006-10-31,0.0002867044687056641,0.0034572797085550477,-0.00048348476209016323,-0.004527606617664679,0.0014680233491130028,-0.004529909477765418,-0.004971811042376044,0.00027840342058853046,0.0016339994455690779,9.447145766392128e-05,-0.00015939351812270552,-0.0006572966228207105,-0.006698630068702486,-0.004990679941472238,-0.004694916824613227,0.0003720527019066302,0.0016832459012646947,0.00030091444397469474,0.00040405264089675164,-0.004743191710783236,-0.004363880304690752,0.0031150769836837816,0.0013343129464237985,0.0010120203952780798,0.0006872497415281107,0.0005439155651247342,-0.006720942437754212,-0.002285806019895167,-0.0014604858882411136,0.00026139449018040546,0.0003093153794572366,5.305316584949982e-05,-0.00011270909103263382,0.0007057099389252829,2.0286260434466177e-05,0.00037059749364383774,-0.0003948162303542504,0.0006768857689432329,0.000319005693970621,0.008980911593115074,-0.0009669130045737881,-0.0040752218218580785,-0.0023298894806297633,0.0012308389735530877,0.002316118221139079,-0.0006042781302801446,0.0037576332213712337
2006-11-30,-0.008388587389519019,-0.006987397889525731,-0.0025822384735387344,-0.010520570109568871,-0.007721947211001952,-0.012284322518940117,-0.009823928118289658,-0.00771649991587813,-0.006661573974395298,-0.007849748397377673,-0.009313833541917928,-0.009232711581391096,-0.014558954951784008,-0.0108246856068624,-0.011426890075228322,-0.008887718867330748,-0.00872474089748634,-0.008546013075730411,-0.008405266845872377,-0.012045365195662464,-0.004292428186500885,-0.008721699226150329,-0.00428678263600721,-0.0074576025885690666,-0.007446164114286411,-0.008128862238924395,-0.02569075310746356,-0.006396119439959942,-0.012669769408528543,-0.00870813180404162,-0.007783974852516999,-0.008485261625437618,-0.008682153045183785,-0.00821963887478419,-0.008951875966743397,-0.008343176129937591,-0.008737560895346786,-0.007918044848994124,-0.008403538977337494,0.005416210919621388,-0.012553522118937403,-0.011862172405433163,-0.009775753104962915,-0.008760041286724647,-0.002235131753095581,-0.0020885836676795833,-0.0017821034536796277
2006-12-31,0.004428520524741677,0.0017495071671671043,-0.004778918683900173,0.007275574567829046,0.0013264419273927752,0.0074693721418520286,0.006506582212133695,0.0038398616625441814,0.003110333442516322,0.004449169403380934,0.006011530730860595,0.006005395915884864,0.0025352616543711836,-0.002566279581097703,0.0056991475091064964,0.004879173859616953,0.003078085982234133,0.004614343135930236,0.004123934934283042,0.0043179413160835175,-0.006551049449606586,0.003178197239702522,0.006087822944941951,0.008274317979332322,0.008707233908093043,0.007128215490478514,0.016471805036654838,0.009088224052481785,0.012512173096857905,0.004775055396510507,0.0037404649490221306,0.0046394568987292335,0.004499943585728768,0.0044198700746051756,0.004626878556675825,0.004348709729661401,0.004712105803855805,0.004547683534126133,0.004455976357746151,-0.007844593235674015,0.0034308517700240362,0.00889643525315679,0.009451463875737002,0.0035284770489136794,-0.00468244191909829,0.006939116360197723,0.015552464485221932
2007-01-31,0.005997309335920421,0.0026125983323587636,0.010127769430127026,0.0026813234823562632,0.005539360460887613,0.0007628153550718644,0.0028777240388086186,0.004301243285579535,0.006118241896265438,0.005930164055763442,0.005939165599875289,0.0033910295264271287,0.006468940903643525,0.006800937401246351,0.0041851326034008434,0.00615347518152818,0.006675428415477319,0.00614429670855041,0.00581697710757398,0.0047901869332062415,0.005617705477138816,0.004825708676425562,-0.0007894907395508617,0.0014585304211823264,0.0014629504076119045,0.003882902484046053,0.0014468892297133337,0.002388751290901255,0.00885525696253277,0.0059434870729135995,0.00616614556198148,0.006125683658342041,0.0066873771642627896,0.006077218434011533,0.006092082126325258,0.006010705992926707,0.005911212025755955,0.005866687100880843,0.005982313993092573,0.0034801841090602763,0.008848085444051215,0.00510046732104699,0.0025124377270754976,0.005372925539124849,0.0005512709261613221,-0.003810307887746145,0.014373451569316844
2007-02-28,0.002965322397730627,-0.0005813727996817284,0.002030192799238663,0.00029083142769025373,0.003303857831224204,-0.0006140856767410266,-0.0009171718679278794,0.003963892232784942,0.003602539655520414,0.003219068159726751,0.003467541609928868,0.0028070872704362053,-0.0021963144518516026,-0.0005627092449530017,-0.00027087185885503825,0.0022526314265791034,0.0020336845297133023,0.0029150461687794424,0.003040739431881281,-0.00018965859517986784,-0.0026261016879688165,0.002540276768773951,0.0022575034404366543,0.0034907573226275685,0.004347261671030209,0.004311108592062749,0.0021366037992215725,0.002744226656297211,-0.0019348139581031821,0.0031154676517577053,0.0033213364795285248,0.003228667890998353,0.0028613105373840684,0.0027152731382071435,0.0026487052838656657,0.0029617621399970497,0.0024769005345505746,0.002971972942768479,0.0029684792031341714,0.007024892184429487,0.0009830888324380324,0.0010657845059151734,0.0030813725979066463,0.002738594080832199,0.004486500987380571,0.006847071829649633,0.0027679755970263942
2007-03-31,0.0119201343305919,0.0066235114078793695,0.008924216778395314,0.011936227631520841,0.009464257706808659,0.00493897331937136,0.010792674090054704,0.01407987648987666,0.011714567789005278,0.010754201500610185,0.012038968925211701,0.012240378486535818,0.015387198014672896,0.015610354001148952,0.015563408649400135,0.011692727989226834,0.011337094113230169,0.011970960395507808,0.011652643641597082,0.01562162874655138,0.010253601485170261,0.0084256062861064,0.010797702824801093,0.007339399083645141,0.0060459752473937855,0.008807536683451548,0.005551365009133364,0.0071636461872335465,0.006294484761446763,0.010987518947322847,0.012262785179994221,0.011924180375562986,0.011799724167219238,0.01223344282320862,0.011688772252246316,0.011769444665027497,0.011503128552749537,0.011934152309776009,0.011894954162945223,0.006429729782204405,0.012936689727697934,0.013890271462009864,0.01108384442262439,0.011006243913606675,0.004874317573465821,0.005714549879196305,0.012894253670553184
2007-04-30,0.0014458726863933718,0.0032640449688003054,-0.003647677995764728,0.0011760764529289778,0.0018660758215915266,0.0006734390200112879,0.004308297917551571,0.0029078862562489454,0.0020317312771770566,0.0010046513855678633,0.0008739300485388376,0.00047364080144125684,0.00016958973466086477,0.0012162088361065918,0.002879421910254334,0.001714733042024737,0.0014448343248357174,0.0014008271077434787,0.0014544575818195614,0.0023093230056063633,0.0013081459092487932,0.0016580905804983,-0.0025919362906349384,-0.001494381601400724,-0.001972182970195095,-0.0012632114227136297,-0.010118939170380224,0.00015654725418939972,-0.005716078506873463,0.0017457159838801506,0.0018437924417825362,0.0007371209441836457,0.0009290059380234378,0.001381667877995677,0.0009457860320499778,0.00202116486983039,0.0019573472755609234,0.0012498238779176767,0.001390093135311177,0.003257587353743955,0.003314489624177941,-0.0034053114436615557,-0.00047796505780296647,0.0010514102970311345,0.0010398072460365935,-0.002818524038687189,0.012433138542806251
