return_month,0.5,1.0,2.0,4.0,8.0,12.0,16.0,24.0,32.0,48.0,64.0,96.0,118.0
2005-01-31,1.4209515515420803,1.4591993788675899,1.5375392182960288,1.7002139808188064,2.0417976143018914,2.396758404855752,2.760102298741592,3.5057717920434777,4.286454272152895,6.077589372439102,8.50836449154634,20.978012874264515,244.12981209343914
2005-02-28,1.4189725675039777,1.4571779924387023,1.5354572154464812,1.69812600416894,2.040285800527478,2.396784346794946,2.7627004491796208,3.5157898999637562,4.303749497820902,6.092488664992386,8.48124712256263,20.582228100336703,236.33919750601
2005-03-31,1.4182786180555111,1.456422558457981,1.5345740147866629,1.6969798165597152,2.038680983892064,2.394968961034604,2.761008495230259,3.5147595630962587,4.30140815562366,6.068893635304046,8.403407860657934,20.283346640381986,235.60299858322455
2005-04-30,1.4237031644587013,1.4619359474729687,1.540204904123031,1.7025980306778878,2.0434040927331614,2.3981220941699544,2.7625475221856464,3.5146847632744347,4.303086781201519,6.083649784088985,8.441840700073866,20.405835902920405,236.44954246140964
2005-05-31,1.4244777080934365,1.4625386208375402,1.5403900102107917,1.7016463546559746,2.03900721365835,2.3888875080128353,2.7472932189790185,3.4844291983619,4.254511929842684,5.990472893729567,8.289610912133133,19.858057490801027,228.90418059113168
2005-06-30,1.4167955404477381,1.4546759027558955,1.5322361342966975,1.6932109140391158,2.031175512195158,2.382856888739338,2.7437541170327324,3.486391072683134,4.261133925350337,6.002083404021956,8.30304406324458,19.875252417895535,228.27378174558137
2005-07-31,1.4222295901918376,1.4602435443196289,1.5379901777838543,1.6989876272907705,2.035624757040322,2.384520269091721,2.7416819778551758,3.4757025171891454,4.242496253158247,5.973061662786016,8.27289862146908,19.9697663909625,231.12946728519125
2005-08-31,1.4268414102676015,1.4652310469870362,1.5437728705353184,1.7065329741097384,2.047336623515432,2.400990897453056,2.7629406524726265,3.5045334967600668,4.275460615967,6.0089886914068105,8.292279897062288,19.553898071004735,222.263441417845
2005-09-30,1.4243393232871893,1.4626689732611122,1.5411100655302463,1.7037428837060749,2.044505274728765,2.3981771852204328,2.759928718935473,3.4993802153995395,4.263947489536148,5.967537419666512,8.208646129607297,19.488344767630153,223.7898353104469
2005-10-31,1.421333690717706,1.459592994200073,1.5379241457515498,1.7004726317782204,2.0416348427890614,2.3964083672099012,2.7598287976727245,3.503391856700681,4.270967551425872,5.970265565047286,8.195471526754837,19.435154590137206,222.63510748157708
2005-11-30,1.4090826315745326,1.4466819278587397,1.5236362015448235,1.6832246015083854,2.0177999468166288,2.3653675374322307,2.7212181637398745,3.448940730391085,4.199493397007124,5.859506325937593,8.031004429515274,18.979538229261866,218.04499577732605
2005-12-31,1.4040340474740416,1.4414308293509,1.5179933752772898,1.676861217365408,2.010249511233623,2.3568830328566164,2.7119455692602994,3.4381305260639157,4.186156979490677,5.831729918040263,7.965944100937548,18.60234442780017,209.20263965314183
2006-01-31,1.4016491895538912,1.4391470423913755,1.5159993170436532,1.675816079258864,2.012621229762402,2.3646012067030706,2.7267207149906163,3.4709605502392296,4.239592189760965,5.918233393670012,8.047970874340837,18.286945008593094,196.88769220548036
2006-02-28,1.3999364083132408,1.4373909141713153,1.5142469088305952,1.6744887998140647,2.0140090649631013,2.3710550643747643,2.7400490336564878,3.5007121897421674,4.285502845723292,5.992739853026161,8.165298570689016,18.789207989006485,204.35884131812054
2006-03-31,1.397180771710166,1.4343756748881296,1.510604069738294,1.6691138231286011,2.0030344267409643,2.351455958599654,2.708839337814935,3.4384795115787328,4.185400904394493,5.815546347827393,7.9298775153023495,18.66156639838001,207.59623509752802
2006-04-30,1.3984724007956875,1.4357691022922172,1.5122545625859132,1.6715076507044162,2.007853530444005,2.3598160555858683,2.721604465625038,3.461769339471641,4.22047982423668,5.876282922073537,8.02113860416018,18.8598405380618,207.90685340852824
2006-05-31,1.4216166765757619,1.4603982005300242,1.5399323660585609,1.705511269785605,2.0549867361843095,2.420196444399729,2.7945121084422277,3.5524298267069008,4.312494343599761,5.926550847021225,8.021789183063174,19.00007516121149,212.48127112264055
2006-06-30,1.4375907756788853,1.477207567120917,1.5584488104517789,1.7275885556233994,2.084902996256572,2.4591498688904374,2.8435442142666676,3.6216742784538085,4.39659916740314,6.0174658716144265,8.102667987717723,19.014289554486204,211.17905548142497
2006-07-31,1.4171112680816413,1.4559255047564192,1.5355923259573228,1.7017437582729082,2.0539566839312458,2.424743024190708,2.8080583409894606,3.593128521030853,4.384500330959516,6.039404961792248,8.154209259283903,19.339805700191263,218.53497364001743
2006-08-31,1.400272623683186,1.4383926532200941,1.5166872179835986,1.6802290218569944,2.0282544658244377,2.396956569280608,2.780913365798569,3.5760625637893155,4.3853017997957835,6.070299750024191,8.196190658452368,19.453931625513608,221.02552390732163
2006-09-30,1.3970684227925885,1.434847970125161,1.5123378449661082,1.6737140875498628,2.014840603672265,2.372957983103249,2.7427675523538957,3.5004976060557484,4.26260021096139,5.8232964073804885,7.740353938674026,17.444658099526606,187.8210086107346
2006-10-31,1.4008773305349567,1.4387521636911609,1.5163607370984875,1.677644599288847,2.0172041308295214,2.372379094452574,2.7388329545560373,3.4919966925290638,4.255518264096777,5.843767568354208,7.834340514557404,17.893155113699134,188.66069303873408
2006-11-30,1.3710052258267782,1.4075100085248695,1.48237766802241,1.6382963705420126,1.9683232216264714,2.3163867725037943,2.6787256327260742,3.4343497369075173,4.214491907781757,5.855038359997105,7.888832372156857,18.085975613026022,193.7302866137761
2006-12-31,1.3577248597450868,1.3933785775013505,1.46645832614528,1.6184980494477386,1.9398644094668738,2.2785632670043054,2.6312994897424584,3.3681800269016127,4.130545211360845,5.735065426900177,7.737518918579853,18.02924926465304,196.54911413607925
2007-01-31,1.3601153995983353,1.395878587575909,1.4691694349908948,1.6215736309728044,1.9432237518089552,2.281243518064726,2.6319860942668747,3.360050405896885,4.106561874730041,5.657582361222559,7.566545420042189,17.17035423978772,182.75045804842787
2007-02-28,1.3578738150732697,1.3935143869302777,1.4665320698003905,1.6182672152887125,1.938048682673069,2.273537653379378,2.621233375575624,3.34209046668656,4.0800606312115715,5.611494262735228,7.503952794167851,16.974457517788974,175.07659776249517
2007-03-31,1.3505202798013114,1.3856193928320621,1.4574874679465764,1.6066789805867794,1.9206611242541887,2.2498071658630554,2.5908652172434823,3.298964070819431,4.028558355464264,5.56377376125067,7.481082862706876,17.226556123738053,183.56705984457713
2007-04-30,1.3513535943277917,1.3864068898936566,1.458169661974296,1.6071088872726196,1.920560227183699,2.249285069341216,2.589892927515567,3.2958462304279452,4.0210209991444215,5.546627073822098,7.466007248035836,17.318610829350174,185.75597425286648
2007-05-31,1.343229405703554,1.3777449248318654,1.4483700774346098,1.5948155162031128,1.9026932419075366,2.225588033674318,2.5605634867652114,3.2567457139764904,3.974710861912289,5.495112516946,7.426664080839055,17.367166177538348,186.51397352735404
2007-06-30,1.3405895741219254,1.375235402044167,1.4461367727108865,1.5931354051031301,1.9017054486577785,2.224359012724884,2.558357002066372,3.2530739571578997,3.9741772407772005,5.521476516176985,7.5090422940825805,17.65434830672658,188.70981519834305
2007-07-31,1.3393110270393498,1.3738018786633877,1.444370162292548,1.5906233854905318,1.8974944110308198,2.218267637369126,2.5500765692908796,3.2380794679439004,3.9468591626381757,5.446236842795016,7.347698250364246,16.98038292189778,177.8289131947384
2007-08-31,1.3310215956149936,1.3650109679246318,1.4345111096805316,1.5783713940772526,1.879497886248357,2.1934996569029352,2.5179838628902314,3.1918835526266087,3.890181269023132,5.385010481641996,7.308108978673907,17.246316457116578,184.70785956624533
2007-09-30,1.3329117888038624,1.3671515884304877,1.4371807096760378,1.5821726298171745,1.88551879603801,2.201077992280086,2.5258473594340973,3.1942993982124763,3.8751186305854564,5.27806933218106,6.988691336084291,15.397554128596616,156.14783494031164
2007-10-31,1.3370813692336059,1.371531119684412,1.4420067671768508,1.5880052456789144,1.893857570611578,2.2125604656786,2.540927074979625,3.216742488828834,3.9033180272175945,5.306522731072727,6.996356738748748,15.308650301192875,154.39911674333402
2007-11-30,1.3440826032290873,1.3785681018290872,1.449066858800828,1.5949321936449323,1.9000344772181206,2.21773154722347,2.5449191791679904,3.2171355727738686,3.898402852556745,5.291327443533767,6.971377383627649,15.26870080446326,154.69657520989148
2007-12-31,1.3482149723946566,1.3827459522315184,1.4532861048467143,1.5990163840113414,1.9029682779071684,2.2184580636104103,2.5424503208044,3.2056950555332278,3.877465987417891,5.269951383961784,6.98033466960997,15.246988467367554,151.34516874625356
2008-01-31,1.3709395472896093,1.406410631646295,1.478842726378304,1.62837797892414,1.9401610944573613,2.264354082147748,2.5982221197360467,3.2826449435784077,3.9714217507098026,5.363105333619413,7.0223839499348655,15.128255591957453,150.54155446296497
2008-02-29,1.355603442628807,1.3903780451441226,1.4613964416699134,1.608059760553196,1.914018002949511,2.232210167249011,2.559904463372509,3.23231929417953,3.910795227805306,5.290476157269297,6.952496089367032,15.058089983238524,149.60569972514443
2008-03-31,1.3675269971189463,1.4029110391431867,1.4751745321869407,1.6243640754698807,1.9349297659419538,2.256121299342949,2.584466905106227,3.2516194410072012,3.920680357596304,5.285183420890855,6.939327324952367,15.03677368475328,148.86265071369854
2008-04-30,1.3708556181031601,1.4064664198776824,1.4792114597810424,1.629466459520225,1.9424674873469467,2.266279200821944,2.597209619465855,3.2690325743739646,3.9420483931475943,5.3115634703425325,6.96199755607924,14.87507506454164,143.47629747489708
2008-05-31,1.3742211762835663,1.409994582845902,1.48307087843959,1.6339939070051945,1.9481864721291349,2.2726751784362027,2.6034490504900916,3.2718438923711575,3.9372080254043365,5.278410340592601,6.876453908078759,14.570930323646186,140.752420953361
2008-06-30,1.3915622993557513,1.4275843476912753,1.5010040829466822,1.6519556055801032,1.9637386443286735,2.2835575124678167,2.6086907813079683,3.2658546201250496,3.9219915954349207,5.25239251035172,6.849786128873174,14.589291762942446,141.08241275332784
2008-07-31,1.4098810337815895,1.4463310348973943,1.520488680292082,1.6723513592444401,1.9832354791017528,2.2984677277652756,2.6163432528153487,3.2575382712746825,3.9032104622880555,5.230796612139461,6.835019769788843,14.63486896092403,141.3081601847517
2008-08-31,1.3875143907492984,1.4228862345770084,1.494913120516737,1.642810562655405,1.94822195266044,2.262783399655464,2.5852191871164636,3.2462682903745015,3.913591883815264,5.259668566737743,6.858921021117002,14.705292636284414,142.5807275973443
2008-09-30,1.3975081159677984,1.4332421486896116,1.5058893454258195,1.654531347760332,1.959506323877037,2.2722308376960694,2.592834134639238,3.2512798965175955,3.914891263066653,5.253822674417532,6.864367017997145,14.777932800807012,143.26567049989842
2008-10-31,1.3737741383111484,1.4089244743031257,1.4805676879897542,1.6279416967752116,1.9332565964475694,2.2487731086325606,2.5727039551911433,3.2357478713079235,3.9019363205346114,5.24764830929075,6.863674193656038,14.780082601145661,143.45679958975379
2008-11-30,1.383504421323834,1.419159520100376,1.4918186445689408,1.6411557905477632,1.9492727077782637,2.2646296863431226,2.5845111280901976,3.2299558922314136,3.8757417014251607,5.205035067431393,6.833599036929934,14.776474827069714,143.53336325331358
2008-12-31,1.3878868192180132,1.4238435523158788,1.4971031801449197,1.647558144809026,1.956969496950607,2.2714368035383927,2.587828226744608,3.2205118699292177,3.851545073711312,5.1625818728758155,6.795031499129545,14.782531014821624,143.41185362639268
