return_month,ranks_1_5,ranks_6_15,ranks_16_40,ranks_41_120
2008-07-31,-0.00352973475956285,-0.0600180176363749,-0.011314014088607202,0.030411533653054337
2008-08-31,-0.0016429490815485837,-0.017791361181710142,0.0072879341510509125,0.00455616534012139
2008-09-30,-0.0035154560470267897,-0.02240662519950585,-0.008433088461735919,0.011312894028595116
2008-10-31,-0.0015167290503534715,-0.002964673303596008,0.03576785789979542,-0.016104102441482252
2008-11-30,-0.0012518893393308537,0.0019125132582007496,0.02864709818349077,-0.013861818906175213
2008-12-31,-5.968360851501271e-05,-0.0036991180789040286,-0.0058803024341704,0.003893629597072266
2009-01-31,0.000444113767539934,0.0028982909731671566,-0.0032207313905268636,0.01542826270024635
2009-02-28,0.0002582430905349779,0.004764287217421524,0.00786445025666947,0.002823283166577255
2009-03-31,0.0002602360170832765,-0.010396410175990047,-0.011365309505611028,0.004632336191238951
2009-04-30,7.900017384864167e-05,-0.048761799404224336,0.017156799571212977,0.06137598410773441
2009-05-31,0.0014075750553214353,-0.0040905897182269575,0.024246690660243615,-0.00521613758720558
2009-06-30,-0.0003986472117010567,0.001011432776818972,-0.011921949308442075,0.008986244486779423
2009-07-31,0.0007903205149727406,-0.0003810875903588034,0.018357560197556383,-0.013658407357799909
2009-08-31,0.00036463284142099065,0.0007106573567912157,0.01818134688403762,0.011397237594417822
2009-09-30,0.0004349056912494295,-0.00023583744956480004,0.01929028513582456,-0.0032942888892182405
2009-10-31,-0.00046925288848286115,-0.0004886085863206116,-0.025665235354251827,-0.006810080469426535
2009-11-30,9.069286271884335e-05,-5.6639922148234696e-05,0.0014790578967131842,-0.010389275434129834
2009-12-31,0.0004752970700248364,0.0010046097190147174,0.029444738241440723,-0.015683387061451382
2010-01-31,-0.00015370184390536132,0.0006174248644242144,-0.006130763229574955,0.00267966557234136
2010-02-28,0.00013970418469815392,-0.000670651821683326,0.011421788622158941,0.0029105148409238396
2010-03-31,-8.054576662151674e-05,-0.0007085355535384537,0.014481580638445022,0.01747510980411541
2010-04-30,8.861322281454768e-05,-0.0005137219706878723,0.015761787347246273,0.020199339593582468
2010-05-31,-0.0001523932982372996,-0.0027279672190907295,0.006118586669954911,0.005340251520105034
2010-06-30,-0.00024215947352995934,0.00040619442393953205,0.005372452380460387,-0.0020351845391759897
2010-07-31,0.000442249821139711,-0.007116913638167525,-0.006622776314872441,-0.0017327364521787308
2010-08-31,-0.0007583912025529671,0.011397118741892419,0.003080363261100644,-0.006213334420219968
2010-09-30,-0.0002404249756637528,-0.013307657169874063,-0.0022076797568167028,0.009345569518093774
2010-10-31,-0.00033710548566676747,0.0006833983779134993,0.002704132932447225,0.0044377050770220555
2010-11-30,-0.000761828716962637,0.00331187887706512,0.006263859917180233,0.00790888977909444
2010-12-31,0.000655391482985786,-0.016533856177006756,-0.011678394083336107,-0.0022605280721370554
2011-01-31,0.00023153973220906297,-0.004134842444603861,0.0007623314335163704,0.006797721700622538
2011-02-28,-0.00018971734467686908,0.0011635997397581902,-0.0008221610185839277,0.0004912876431460934
2011-03-31,0.00044759331621664855,0.004062587086720619,0.0025331471995740733,0.0038457957494574197
2011-04-30,-0.00042305439550764835,0.005755717339993079,-0.003117899563569409,-0.001476465956997595
2011-05-31,-0.0017419663566863495,0.006407605581033102,-0.0024159881688011918,-0.003525784793164874
2011-06-30,-0.0012656524469974756,0.009072419281664858,-0.0025137471321950607,0.004525171211584319
2011-07-31,4.711215327802385e-05,0.0023206173183507547,0.0021621468219655457,-0.003013527372826563
2011-08-31,-0.004439761473214987,0.024354362589305584,-0.01810020299545314,0.01207032285680055
2011-09-30,-0.00557281262486148,0.028150952745637833,-0.021082563405327978,0.005511836511291331
2011-10-31,-0.005129960455979682,-0.01934353740144967,0.007718607593972011,0.008488903761054068
2011-11-30,0.0023944188317593183,0.00025906652057746207,0.0023846785917461303,0.0003139120127692822
2011-12-31,0.0017682982116993084,-0.010632150396049747,0.0013832275382791547,-0.0010696358198229814
2012-01-31,-0.006900567474045705,0.007715681386645046,0.00598455815226967,-0.010482596017154051
2012-02-29,-0.0014375859788160676,0.0014920326669710013,0.0005366195850081908,0.0006622679725633534
2012-03-31,0.0013500754323600701,-0.0056843158916656325,-0.0024826559495725446,0.0013728149446327227
2012-04-30,0.003092461164345671,-0.0020552110012728897,-0.002887116491776917,0.003906774165761358
2012-05-31,0.01059672654562498,-0.01220411637652774,0.002510803166275565,0.012012793007344267
2012-06-30,-0.0001517655659375748,-0.004051263637865389,-0.0021402514097089978,0.0006797173402223602
2012-07-31,0.0006940353522715123,-0.00011014880748818427,0.000774546111372248,0.003754879251364115
2012-08-31,-0.004693821003670568,0.004876101227150718,-0.003656205129572986,-0.00016225609952354457
2012-09-30,-0.001497287849352894,0.00023661459731536596,-0.003931685330221269,0.00297365262971156
2012-10-31,-0.0029984725819473994,0.0018732136144739581,-0.0049854144447495875,0.00820546826676627
2012-11-30,0.0012006951412268812,0.002445939038162275,0.0037353869164384176,0.004401186488393886
2012-12-31,-0.004532012961089601,0.0007943941799999546,-0.001099850425608604,0.005804541071813873
2013-01-31,-0.0016137346906752229,0.00046974637759904285,0.0008471626075767281,0.0025802817832966058
2013-02-28,0.0017866310709968992,0.0016205641667009628,0.003413543523166827,0.0021824219790629053
2013-03-31,0.0007283237778410365,0.000245708890230779,0.0028075253748311886,0.0012042481821193122
2013-04-30,0.0006416770608368878,0.0014934138439034771,0.0036201313991842056,0.005230805184014584
2013-05-31,-0.0020486535273173067,0.0020105534320843887,-0.0037257188545003978,0.007563543066669039
2013-06-30,0.0010456657289157126,-0.0012207976683665353,0.0030917783289127693,-0.002072857622056092
2013-07-31,9.359215856723639e-05,-0.0026249593967157736,-8.850268924175806e-05,0.003416922315127181
2013-08-31,0.0006264267412150646,-0.003878809142617701,-0.0027333983349626355,-0.0006365855070858879
2013-09-30,0.001880533845952303,-0.0019157880312926673,0.006248510732361299,0.0027581008201146423
2013-10-31,-0.0014196624050936135,0.01163236276111696,-0.0026625688817057533,-0.004713628228674593
2013-11-30,-9.269864750721454e-05,0.0020607133691214288,0.007803009133131856,8.695722232803383e-05
2013-12-31,-2.329815107434019e-05,-0.0036114645054034834,0.0046401645116644534,0.0025474706547064696
2014-01-31,0.0019112963316039481,-0.01849132970012771,0.009744788176195288,0.001031925449245091
2014-02-28,0.002700220626965022,-0.002332118809464692,0.007039973691432085,0.0050098025488970145
2014-03-31,-0.007801862509945118,0.02003973200725977,-0.013300026585220453,0.005891633135564469
2014-04-30,-0.0037635128003974203,0.015352152471457884,-0.007695107042071157,0.0006162146210362194
2014-05-31,0.000699386480717216,0.002486256860032069,0.005277641625923583,-1.7453858270971994e-05
2014-06-30,-0.00012584285898721006,-0.014530894417758294,0.0026826476444528186,0.0002139773114703828
2014-07-31,-0.000558905905935006,0.005667461491815637,-0.0016737090377824527,0.00266805116397367
2014-08-31,0.0007933123024307851,-0.001096535621644675,0.0021730832464767168,-0.0023232125583024866
2014-09-30,0.001007950744838475,0.0038322111693633596,-0.0046028043333969605,0.004677849239779164
2014-10-31,0.0009654926192629108,0.001958945156114552,-0.004464975114903937,0.004967537594713202
2014-11-30,0.0033280448178360134,0.01095692930800072,0.007386751819281534,0.004507097407759568
2014-12-31,0.0015156205003208692,-0.0015202461845717009,-0.000532277979340659,-0.0033597242677074124
2015-01-31,0.005043864208346828,0.00043517581828577057,4.240007491783206e-05,-0.0035369492628907905
2015-02-28,-0.0033594466077864213,0.0003510423290557151,0.0038657218854693687,0.001703995653514289
2015-03-31,0.002970162263832011,-0.0005706555616911772,-0.0035074308079141854,-0.00019423897535384782
2015-04-30,-0.00846092597208914,-0.003849324448530247,0.005395766119842117,-0.0061839576464559265
2015-05-31,0.0051151129815738714,-0.005365502860125899,0.0022121418039864676,-0.003033401019056962
2015-06-30,0.003618670191153374,-0.0016801854914100347,-0.00884565613322769,0.0021034166818014533
2015-07-31,0.009611577999589841,0.009700202961291638,-0.010100294420971214,0.01150168514147822
2015-08-31,-0.0016415909745334156,0.004034932250242477,-0.0019214285455750508,-0.00046921258403793975
2015-09-30,0.009693455047707387,0.015850758437441652,0.0001263286936705961,-0.0010199760474954736
2015-10-31,-0.004828307727140752,0.004379848671590342,0.014065884434676677,-0.0036693992447395054
2015-11-30,0.0012639088533294826,-0.00309705940306951,0.001495816875766096,-0.00026338562117409153
2015-12-31,0.007094637789561771,0.004309012151960069,-0.0049300838699758535,0.00021160885809083175
2016-01-31,0.008610072327891622,0.016030865060737216,-0.01467713520535446,-0.004242626320122345
2016-02-29,0.00016009008187025894,0.009486703504803216,-0.00026724664738936657,0.00014425427725472007
2016-03-31,-0.00735245865511037,-0.0032595089102187363,0.005764927337652578,0.003373372049997483
2016-04-30,-0.009633021734973128,-0.017628298864245544,0.01184805084912274,-0.005057894346616463
2016-05-31,0.0012949884546090147,-0.004700329032589954,0.0034939550161665342,-0.0011973682984150243
2016-06-30,0.004577999191672411,-0.008754800997493185,-0.009128058978664736,-0.0004091873382338748
2016-07-31,-0.005158206680193579,0.01200641009831888,0.00040919770970749376,-0.005513350427475231
2016-08-31,-0.002771312704700551,0.007337366790224186,-0.0031376786121862276,-0.003416633582005878
2016-09-30,-0.0019493210104098847,0.004051499280704816,-0.0014887316178155306,0.004973825622792695
2016-10-31,-0.0022735582711596756,-0.0027236688846574344,0.009983823335184664,0.002066370413611152
2016-11-30,-0.00589446178203166,0.013961968203522305,-0.003917678010641343,-0.01515175045558594
2016-12-31,-0.0011093457141327819,-0.0022470922873615686,0.008337264578615586,0.002100039229396031
2017-01-31,-0.0004118541353340192,-0.0003620380220970082,-0.006788102659041606,0.003018476227206063
2017-02-28,-0.00017426851591277387,-0.0005055169442458641,0.005767292429924191,0.006568010874913042
2017-03-31,0.0016383668978743162,-0.00020985519880324264,0.003135679216343439,0.0004961380809401622
2017-04-30,0.0031832360191098286,-0.00036854611793966897,0.004732800976888587,0.006750363026325102
2017-05-31,0.008181574260131382,0.0016727831511307014,0.003732114201964836,0.003294717359657615
2017-06-30,-0.0036518597617022485,-0.0018368095010794171,-0.004810026377234305,-0.0010671288521346795
2017-07-31,-0.0002723253412784054,-0.0028652140291701034,0.011240974093359451,-0.00032348922464829415
2017-08-31,0.0056542745913302946,-0.0010217975968791714,0.008001376686372755,0.005263446092213257
2017-09-30,-0.005531759755540513,0.0008934321809996581,0.0025846949303900578,-0.001140747052155684
2017-10-31,0.005494697232472982,0.0006690323503998396,0.008465147552380358,0.0017572833037707565
2017-11-30,9.321741064201045e-05,0.007091776708010701,-0.006302905441503058,-0.0013205113173519968
2017-12-31,-0.0046326928490855335,0.0035424646277073734,-0.0069429954692590765,0.005573898276586497
2018-01-31,0.004411733590927482,0.005102434550354109,0.013891943748461243,-0.002145616481418097
2018-02-28,0.006745609917089385,-4.5410313207712384e-05,0.007392870813683137,-0.004519110097347368
2018-03-31,-0.0011007943483709328,-0.0030863853150285593,-0.002367354951660213,0.001040769170300267
2018-04-30,-0.004172401626999549,-0.004580438241763806,-0.0049898882594606895,0.005639725417690293
2018-05-31,0.005295617858896349,-0.003963840523326922,0.00808501010694712,-0.00023016038676593813
2018-06-30,-0.0004751281805925157,0.0003519829942817613,-0.008358195669107305,0.003787729865790836
2018-07-31,-0.0003361381426845488,0.005436343841269333,0.0022173218935044926,-0.0008338099282508348
2018-08-31,0.007651489553133228,-0.0011018472449587145,0.0033128373093960833,0.00720896271225853
2018-09-30,0.0009140678376599342,0.0002052386704860591,-0.002570342198715023,0.002299085411705353
2018-10-31,0.0017286443465085936,-0.00033098518154925686,-0.0021737648265323078,0.0073905421863994835
2018-11-30,0.004156365829334882,0.0009691338931165289,-0.0006063952643343491,-0.003361343547052532
2018-12-31,0.005655277229095193,0.00366816358385546,0.00316988358496232,0.00038991207146787965
2019-01-31,-0.0065833660211451536,0.0009183315547137594,-0.00804092586210991,0.005257332564592715
2019-02-28,0.002405500381506249,0.004468017285453033,0.00022930653227976516,0.0014840848042186078
2019-03-31,0.0028041679466151237,0.001506365042470156,-0.0019273455025987196,-0.0015745233200572997
2019-04-30,0.001978703816869501,0.00018725006334297808,-0.001040338211940123,0.0009749845908737792
2019-05-31,0.001513441516534071,-0.009621526706050864,0.0107958159899843,0.009363306422331429
2019-06-30,0.0016295363212345787,0.0007405850697936772,-7.706272101311437e-06,0.0003511946914072903
2019-07-31,0.0035039015510652375,0.0014593693762365836,0.002160739196971061,0.0013675163660704973
2019-08-31,0.002834301256362283,0.001985768429017572,0.009382136386816268,-0.002107064198994836
2019-09-30,-0.0003100870682305303,0.004871929403845791,0.010225719553116078,-0.0021214079549314786
2019-10-31,0.005497018393321418,-0.0037788510869895767,0.0009567234510559909,0.001533602890861983
2019-11-30,0.002251492750157961,-0.00536257481273391,-0.0034350254589470357,0.004275883740552029
2019-12-31,-0.005068977515437342,-0.002504472378932877,-0.002771211246902125,-0.002553850887885051
2020-01-31,-0.0024575291984740852,0.009164357188801799,0.010430160109438221,-0.005701749515418924
2020-02-29,0.0003915292194980952,-0.0007277400960243485,0.0028031544533493797,-0.000315984741425933
2020-03-31,0.016567362406539707,0.013354280498166267,-0.010002266719948973,-0.006394157935052132
2020-04-30,-0.009694758685690027,0.003974458886261045,0.017062841163408893,0.01082193682053858
2020-05-31,0.004957403043789759,-0.006478143244389448,0.00994530714810299,-0.008456955939829617
2020-06-30,0.002004199209288293,0.011820489708864752,-0.010393051003891204,0.0007633512685851576
2020-07-31,0.004316802551470751,0.0027063671955503393,-0.002378649000140144,0.0004916496221375919
2020-08-31,0.004627072416181725,-0.003621214758354038,0.004404335900808341,-0.004606032681066908
2020-09-30,0.003241198013335114,0.0076601038592742365,0.0015763440089346962,-0.0019687781542865324
2020-10-31,-0.0037389824371485106,-0.011472194409365404,0.0026146449844357943,-0.0050754229212875805
2020-11-30,-0.0015130245251948483,-0.019818351521420047,0.030178154399992947,0.021836728287929066
2020-12-31,0.01318353358855882,0.006641086538716758,-0.004532432838375384,0.003959174397431572
2021-01-31,0.021126764599001827,0.014137083387227342,0.02847658256799825,-0.011816816394718755
2021-02-28,0.007922276879715244,-0.008970760364913882,0.036162415896460964,0.0014266261114059746
2021-03-31,-0.032622977760951605,-0.03506457826818034,0.016651360678073143,-0.01770713328812883
2021-04-30,0.004794714477368499,-0.001844446072437421,0.008447818330259062,0.005895672261375564
2021-05-31,0.00844655057095251,0.018049155775822733,-0.0041161848135169415,0.004468092064856821
2021-06-30,-0.009674216136851255,-0.040546646914979015,-0.02867541915176213,0.003939733707787817
2021-07-31,0.007995069710220876,-0.03541673115146749,0.051566143842358865,-0.010312973540053956
2021-08-31,-0.006085201069869391,0.003263320259567543,0.0010436812211736327,0.0027959857538742165
2021-09-30,-0.007470947811925796,-0.012855273753488957,0.004429608949311917,0.002401450715048461
2021-10-31,0.0060841614087270325,-0.0007580421111690755,-0.009924026824095624,0.012162766604309915
2021-11-30,0.020620494420543825,-0.005777725003554489,0.0012134649490836832,-0.0014571351265767222
2021-12-31,0.01360696827129791,-0.017784362910184724,0.003207741352169634,-0.004842649563837429
2022-01-31,0.030672070883287723,0.013825542449619085,0.014105800215296416,0.01449578171982474
2022-02-28,0.005685623368320994,0.0069933324854764365,-0.014231584601832513,0.004527382567077673
2022-03-31,0.005521336822166669,-0.002149512779838617,0.012363403710839244,0.0021218249726431947
2022-04-30,0.03215403744717935,-0.000651503697540108,0.016689162418635658,-0.01771973296686103
2022-05-31,0.028484798551596642,0.012953404138541428,-0.002355247331159283,-0.0025359446560559514
2022-06-30,0.006990871171407936,-0.014592546649586485,-0.008255862054441057,-0.003512544451380252
2022-07-31,-0.019942442601568248,0.011150093184407206,-0.06861431959911903,0.0036196554349724407
2022-08-31,-0.00984451224588712,-0.00639174022163512,0.010702960578522552,0.004598873608293823
2022-09-30,0.00882159172077164,-0.00561871607220457,0.004328972814737101,0.0013613064181014216
2022-10-31,0.015892875429734516,0.0002977032687829489,-0.012007519623076555,0.0019566711015456912
2022-11-30,0.016055716632883545,0.0070394834271054075,-0.04629943386069746,0.018092562588597635
2022-12-31,0.01288003596967731,-0.0016332731141252398,0.002775982995004569,0.0049339572632799335
2023-01-31,-0.03421184182081936,0.00637395346463367,-0.02262609673224434,-0.022492966729287016
2023-02-28,0.0014919614225044867,-0.0009035317209056192,-0.003129555168864063,0.0026612385664140834
2023-03-31,0.005155323387286828,-0.005317305559770467,0.0025432215753356836,-0.0004068224959556846
2023-04-30,0.00467131947386378,-0.010640622688393154,-0.00509816902233072,-0.006162794559317622
2023-05-31,0.0007710754316288143,0.01132548053320159,0.041330503742144475,-0.013099353498828434
2023-06-30,-0.002947462764581251,0.007449148761347826,-0.013662349093358004,0.004291307600625274
2023-07-31,-0.0025775038945796726,0.004925297710599636,-0.007848359242781893,-0.0030979058085250596
2023-08-31,-0.00022943716684563397,0.0003443600034217087,-0.0065977110116799825,0.00885038341636915
2023-09-30,0.0002513421878771935,-0.003506791656020475,5.350860107730112e-05,0.005822680596141864
2023-10-31,0.0019539013554844145,-0.010660079101491044,0.002721610082549351,0.007135417807889886
2023-11-30,0.0021041174873593395,0.006288220287368835,0.0004736383220925091,0.0017543746616381169
2023-12-31,0.0008370496865593253,0.0056219845394329115,-0.012392885258374842,-0.0027023366943386335
2024-01-31,-0.004044017154595214,0.002654927694722991,0.009678178837863427,0.00791498756907401
2024-02-29,0.003736980310655432,0.009301007897462191,0.0021287091752762994,-0.005791825938547925
2024-03-31,-0.004330536282314561,-0.004695704649057376,0.002608525627567906,0.0010981184363746922
2024-04-30,-0.001884768821334911,-0.00412644893650446,-0.001935940918241358,-0.0036734143618323474
2024-05-31,-0.0013809140912741647,-0.004373043973264204,-0.0046336818160679916,0.004547989306000097
2024-06-30,0.005313780588851006,0.006236780725840541,0.003486841597877746,-0.004816477202920184
2024-07-31,-0.008894598556329758,-0.012952730691273001,0.0068653644702364345,-0.005496555980601177
2024-08-31,0.0036033301296438253,-0.0031863737927597525,-0.003962329116118015,0.0005019485754606222
2024-09-30,0.0009687974458204301,-0.0012924632969268314,-0.004267875825075857,-0.004552426908696689
2024-10-31,0.001735405874324169,-0.003676753365894599,0.0005875837291543333,0.005766501147900739
2024-11-30,0.00681114179927963,6.787474370283107e-05,-0.0012024109377434678,0.012139350166260363
2024-12-31,0.002209934817699027,0.0015259503820369436,0.005511401945356859,-0.0033770574121936847
2025-01-31,0.006465826811156667,0.00026061148000198933,0.011353381534552818,-0.0011106461329993959
2025-02-28,-0.012339594060305601,0.005752520675168778,-0.004548973313639139,0.004197349625031784
2025-03-31,-0.008505152507410822,0.005545769959121197,-0.007930134786967686,-0.017913253948519135
2025-04-30,0.008556083855685296,-0.010925352191740921,-0.0051146246166285545,-0.0056250146555503295
2025-05-31,0.003914985792858211,-0.005803851588948319,-0.0005839625430471434,-0.003168665649457868
2025-06-30,0.003825919435948576,-0.0022816276667607925,-0.0031644038032265995,-0.0002730012866431645
2025-07-31,0.0027009122865595705,0.0008749138028411044,-0.0020366564965669048,0.0021186395823093716
2025-08-31,-0.003206908556792646,-0.002338520884417411,-0.005514704567195836,-0.0009286472109067466
2025-09-30,0.011976492298024366,-0.005495465581802618,0.009386509182448028,0.002421014078761135
2025-10-31,0.0185092643676998,-0.0002844146969374602,0.012569605159593626,-0.005075738496271297
2025-11-30,-0.016818561187560897,-0.0075838412586702025,0.003996931701621765,-0.00011657371987724912
2025-12-31,-0.0021295219607741374,9.033647648162333e-05,0.014698558364466032,-0.005258795140821843
