window,model,block,delta_sr,low_sr,high_sr,sim_low_sr,sim_high_sr,gain_loss,low_loss,high_loss
60,unhedged_all_extensions,24,0.7704900285610894,0.30855075755843364,1.2696791578329034,0.26216173210734506,1.2788183250148337,-0.03652052239095877,-0.21389391597117516,0.10466340320416996
120,intangibles,6,-0.06476044220212768,-0.30957711283252826,0.19261724815228498,-0.8466046322157301,0.7170837478114749,-0.020144223761312433,-0.0464320394896764,0.006284457917846447
120,investment,6,0.3717631987872939,-0.014482502135689742,0.787667508846155,-0.4100809912263086,1.1536073888008964,0.014868149362975647,-0.03585826245102639,0.06252529470143724
120,momentum,6,-0.10821157752837941,-0.25332985035477096,-0.005839043630948026,-0.8900557675419819,0.6736326124852231,-0.012778840502981531,-0.02833816703458477,-0.0016691902092112602
120,new,6,-0.09002592348240084,-0.24630810340943787,0.09085460408034211,-0.8718701134960033,0.6918182665312017,-0.011340958218820698,-0.02771427518338913,0.004759160931254291
120,profitability,6,0.04436276667310672,-0.14927354551172992,0.25725858339039853,-0.7374814233404958,0.8262069566867092,-0.0020263416370573323,-0.02141050570015226,0.016179203713386613
120,trading_frictions,6,0.05460371297538327,-0.18511140360769607,0.29611860705801,-0.7272404770382193,0.8364479029889857,-0.005687166385924885,-0.03571256480858981,0.020650074685017013
120,value,6,0.728586510220618,0.16004234197163508,1.3304723274566264,-0.05325767979298446,1.5104307002342205,0.0534445560323083,-0.023776028840006392,0.1317462565694695
120,all_extensions,6,0.6953310749029081,-0.08644455616620866,1.427741267600625,-0.08651311511069437,1.4771752649165106,0.01921508347186828,-0.11711317593219647,0.13334856279257623
120,admission_gate,6,0.2122501301262587,-0.07745732151752889,0.5660403499064086,-0.5695940598873438,0.9940943201398612,0.007921108955547231,-0.023179432699135603,0.042066675979955594
120,unhedged_all_extensions,6,0.7684542719261507,0.22711522051790708,1.3401529342212655,-0.013389918087451824,1.5502984619397533,-0.021880116173875024,-0.13634547802245875,0.08343038405194064
120,intangibles,12,-0.06476044220212768,-0.27133212532385864,0.15934081407453607,-0.8346701423757596,0.7051492579715044,-0.020144223761312433,-0.0426354723056662,0.0028258700459255323
120,investment,12,0.3717631987872939,-0.016743646126312905,0.7815560663146838,-0.3981465013863381,1.141672898960926,0.014868149362975647,-0.03789511557441035,0.0600033954927905
120,momentum,12,-0.10821157752837941,-0.291799104451551,0.003255618109285951,-0.8781212777020114,0.6616981226452526,-0.012778840502981531,-0.03158011268357571,-0.0006888806456247237
120,new,12,-0.09002592348240084,-0.24939500969154274,0.07703316071528477,-0.8599356236560328,0.6798837766912312,-0.011340958218820698,-0.027202758090754012,0.0029922132687555465
120,profitability,12,0.04436276667310672,-0.12647252010367901,0.24145912973310332,-0.7255469335005253,0.8142724668467387,-0.0020263416370573323,-0.019764994834362618,0.015137191397564077
120,trading_frictions,12,0.05460371297538327,-0.1590114653055994,0.2742618536096441,-0.7153059871982488,0.8245134131490153,-0.005687166385924885,-0.03140904388299109,0.018328843735872805
120,value,12,0.728586510220618,0.22159706187475597,1.2339906714473927,-0.04132318995301398,1.49849621039425,0.0534445560323083,-0.008133423191476386,0.11601283210370895
120,all_extensions,12,0.6953310749029081,-0.07988931206879357,1.4378812961888825,-0.0745786252707239,1.4652407750765402,0.01921508347186828,-0.12498413204676322,0.14003573673178094
120,admission_gate,12,0.2122501301262587,-0.04918920547103897,0.5358012178003883,-0.5576595700473733,0.9821598302998907,0.007921108955547231,-0.015696381071452183,0.03526495066542637
120,unhedged_all_extensions,12,0.7684542719261507,0.21904739118426578,1.3484243742527908,-0.0014554282474813496,1.5383639720997828,-0.021880116173875024,-0.1463218153406035,0.08971751334472533
120,intangibles,24,-0.06476044220212768,-0.2659287019746723,0.15659430250228595,-0.7232858196843432,0.5937649352800878,-0.020144223761312433,-0.04332201925096887,0.0023149334267721653
120,investment,24,0.3717631987872939,0.014130956001553466,0.7426872981039933,-0.2867621786949216,1.0302885762695095,0.014868149362975647,-0.02775247638300472,0.05457713839697548
120,momentum,24,-0.10821157752837941,-0.3077830290883774,0.0007240767847603224,-0.7667369550105949,0.5503137999538361,-0.012778840502981531,-0.031613954024599794,-0.0008677793728760437
120,new,24,-0.09002592348240084,-0.23633414687023951,0.09053595263638957,-0.7485513009646163,0.5684994539998147,-0.011340958218820698,-0.02577594997268705,0.0017041881155623296
120,profitability,24,0.04436276667310672,-0.11943778404942557,0.2300436924800091,-0.6141626108091088,0.7028881441553222,-0.0020263416370573323,-0.01724865911677712,0.013338451641745835
120,trading_frictions,24,0.05460371297538327,-0.13774262320030234,0.2825766072079157,-0.6039216645068323,0.7131290904575988,-0.005687166385924885,-0.030649168123476483,0.018988849932568334
120,value,24,0.728586510220618,0.23956521048829635,1.2089826143490507,0.07006113273840253,1.3871118877028334,0.0534445560323083,-0.004437808670691706,0.10876224203729816
120,all_extensions,24,0.6953310749029081,0.07930408696139633,1.3491556509928462,0.03680569742069262,1.3538564523851235,0.01921508347186828,-0.10069263415715612,0.11846055805874495
120,admission_gate,24,0.2122501301262587,-0.04008964612961793,0.567244618644374,-0.4462752473559568,0.8707755076084742,0.007921108955547231,-0.011043050837627362,0.03409276034076322
120,unhedged_all_extensions,24,0.7684542719261507,0.2938511660065248,1.310012149215177,0.10992889444393517,1.4269796494083662,-0.021880116173875024,-0.14422720751212606,0.07590175472130924
240,intangibles,6,-0.008725976208994124,-0.46318986386277344,0.3860311653117554,-0.6943559863829467,0.6769040339649586,-0.051107590717442655,-0.1118064656714554,0.0010616990861136621
240,investment,6,0.5085956254186679,0.12139815725008007,0.8618528891438114,-0.17703438475528477,1.1942256355926206,0.030992821768759758,-0.006808692958796797,0.06792717650973658
